 ,Area
1,2.422
2,9.430
3,1.804
4,7.626
5,3.298
6,4.174
7,3.710
8,3.092
9,1.494
10,2.937
11,2.680
12,2.010
13,0.824
14,1.907
15,1.804
16,10.100
17,12.058
18,3.298
19,2.628
20,1.649
21,2.319
22,3.195
23,1.907
24,2.010
25,2.164
26,4.844
27,4.019
28,12.264
29,1.700
30,1.494
31,2.319
32,5.359
33,4.998
34,0.824
35,4.277
36,2.473
37,7.059
38,2.834
39,3.349
40,11.697
41,4.844
42,3.556
43,13.655
44,2.319
45,1.134
46,2.731
47,1.804
48,2.886
49,4.689
50,17.778
51,1.288
52,2.628
53,1.134
54,3.813
55,3.762
56,10.976
57,4.431
58,0.928
59,1.597
60,4.689
61,3.813
62,4.844
63,4.741
64,2.834
65,1.804
66,1.288
67,7.987
68,2.216
69,0.618
70,2.061
71,2.886
72,4.328
73,4.380
74,1.340
75,2.422
76,0.464
77,1.855
78,5.926
79,4.174
80,6.441
81,4.586
82,4.277
83,3.349
84,1.391
85,3.813
86,3.916
87,2.422
88,5.204
89,2.473
90,3.556
91,6.132
92,2.010
93,2.164
94,1.494
95,1.546
96,3.246
97,4.174
98,0.773
99,3.813
100,1.237
101,2.164
102,2.164
103,2.216
104,2.164
105,1.907
106,4.174
107,1.237
108,0.876
109,3.504
110,3.452
111,2.061
112,7.884
113,2.834
114,2.370
115,1.340
116,0.361
117,0.309
118,1.237
119,2.267
120,0.928
121,0.309
122,1.546
123,2.473
