 ,Area
1,1.958
2,1.597
3,1.288
4,2.628
5,4.071
6,0.773
7,2.113
8,14.428
9,201.169
10,0.928
11,1.907
12,4.895
13,1.649
14,2.525
15,2.267
16,3.143
17,1.134
18,2.216
19,3.349
20,245.639
21,6.029
22,4.586
23,2.834
24,2.628
25,2.628
26,2.525
27,4.689
28,4.122
29,0.155
30,64.978
31,0.928
32,0.670
33,2.422
34,1.237
35,2.319
36,0.824
37,129.647
38,4.689
39,2.576
40,3.246
41,1.804
42,1.443
43,0.206
44,6.905
45,1.752
46,6.029
47,1.494
48,1.597
49,1.907
50,1.443
51,1.134
52,0.155
53,6.441
54,12.264
55,31.536
56,84.971
57,5.359
58,12.058
59,0.567
60,1.700
61,0.567
62,2.267
63,0.618
64,1.082
65,3.916
66,4.483
67,53.333
68,8.915
69,4.586
70,0.567
71,0.824
