 ,Area
1,5.050
2,3.246
3,4.328
4,7.884
5,11.079
6,2.370
7,3.762
8,0.103
9,14.119
10,3.762
11,11.182
12,0.052
13,0.103
14,3.916
15,0.103
16,9.945
17,0.721
18,24.631
19,2.731
20,8.399
21,4.122
22,3.762
23,2.937
24,0.052
25,3.349
26,0.258
27,4.844
28,1.494
29,12.779
30,1.134
31,0.155
32,29.784
33,3.659
34,3.710
35,4.895
36,2.267
37,6.338
38,5.359
39,1.700
40,3.659
41,5.926
42,4.998
43,5.411
44,0.618
45,2.525
46,6.544
47,15.716
48,2.576
49,4.535
50,10.048
51,1.391
