 ,Area
1,7.111
2,0.618
3,6.235
4,1.546
5,1.855
6,3.762
7,5.204
8,1.340
9,1.700
10,6.596
11,8.245
12,0.618
13,2.113
14,1.494
15,10.976
16,1.494
17,1.340
18,3.143
19,4.792
20,4.071
21,4.638
22,3.607
23,1.855
24,2.576
25,2.216
26,3.092
27,0.928
28,2.834
29,0.979
30,6.080
31,9.172
32,2.886
33,68.688
34,5.307
35,0.309
36,3.040
37,0.309
38,3.246
39,1.804
40,5.204
41,3.092
42,0.464
43,3.246
44,1.700
45,3.813
46,3.865
47,1.752
48,13.088
49,1.546
50,6.235
51,7.420
52,1.031
53,75.387
54,26.692
55,2.576
56,3.813
57,2.164
58,1.804
59,5.771
60,1.855
61,0.567
62,34.061
63,5.153
64,0.979
65,3.865
66,25.507
67,0.361
68,2.680
69,3.916
70,0.515
71,1.443
72,0.155
73,3.040
74,0.824
75,0.721
76,4.586
77,0.773
78,3.659
79,1.134
80,1.804
81,3.710
82,0.979
83,0.309
84,3.246
85,1.443
86,0.670
87,0.258
