 ,Area
1,1.752
2,2.061
3,3.659
4,3.401
5,5.771
6,5.720
7,4.225
8,7.266
9,2.164
10,4.122
11,3.195
12,7.111
13,4.277
14,2.886
15,0.773
16,5.514
17,5.359
18,4.071
19,2.886
20,2.783
21,1.185
22,4.947
23,6.287
24,2.370
25,1.391
26,7.059
27,3.813
28,4.947
29,6.132
30,13.243
31,12.676
32,7.472
33,2.422
34,0.824
35,4.792
36,2.319
37,5.256
38,2.937
39,0.773
40,3.659
41,2.113
42,3.504
43,4.277
44,2.319
45,0.361
46,5.307
47,3.143
48,5.514
49,2.061
50,5.771
51,4.638
52,5.617
53,4.638
54,3.556
55,9.018
56,2.525
57,5.874
58,5.101
59,3.865
60,1.855
61,2.113
62,10.254
63,2.731
64,6.802
65,7.163
66,11.749
67,5.256
68,7.059
69,7.729
70,0.515
71,5.462
72,1.907
73,16.798
74,4.741
75,4.071
76,12.522
77,3.143
78,5.256
79,4.277
80,5.101
81,5.668
82,5.617
83,4.844
84,5.771
85,9.842
86,7.987
87,4.174
88,3.195
89,2.473
90,3.710
91,3.246
92,3.916
93,5.668
94,4.174
95,10.203
96,3.349
97,1.597
98,4.998
99,2.628
100,5.153
101,4.998
102,1.134
103,3.349
104,10.100
105,1.443
106,4.019
107,8.863
108,2.113
109,3.659
110,5.617
111,5.771
112,2.164
113,4.792
114,3.607
115,1.700
116,4.895
117,2.731
118,3.298
119,6.596
120,0.928
121,2.267
122,0.412
123,2.783
124,3.916
125,2.731
126,4.586
127,4.122
128,8.811
129,3.349
130,2.267
131,2.680
132,2.267
133,7.987
134,9.018
135,5.307
136,3.659
137,1.804
138,4.895
139,3.401
140,2.061
141,2.422
142,7.369
143,3.298
144,5.720
145,0.979
146,2.783
147,3.968
148,4.586
149,2.834
150,8.399
151,1.804
152,4.071
153,4.071
154,1.804
155,1.185
156,3.968
157,15.819
158,21.745
159,3.298
160,4.431
161,5.307
162,3.710
163,2.834
164,2.783
165,2.525
166,5.977
167,2.164
168,2.422
169,4.483
170,7.059
171,4.535
172,3.143
173,4.380
174,3.504
175,2.525
176,1.443
177,1.855
178,4.792
179,5.359
180,3.710
181,5.771
182,3.916
183,4.122
184,3.865
185,2.164
186,4.741
187,2.473
188,2.989
189,2.834
190,2.989
191,2.937
192,2.164
193,2.422
194,0.979
195,4.277
196,1.804
197,7.369
198,5.771
199,4.535
200,4.431
201,1.237
202,4.431
203,3.556
204,4.638
205,3.916
206,0.361
207,1.391
208,3.298
209,4.019
210,3.092
211,2.216
212,4.225
213,3.349
214,0.773
215,7.523
216,2.576
217,2.113
218,5.977
219,5.720
220,2.576
221,5.359
222,1.391
223,3.401
224,11.130
225,3.916
226,9.997
227,0.361
228,0.928
229,3.916
230,0.412
231,6.029
232,3.607
233,2.113
234,2.267
235,5.823
236,2.164
237,1.752
238,3.401
239,0.928
240,5.101
241,3.916
242,6.905
243,1.134
244,2.989
245,3.813
246,5.874
247,0.670
248,4.431
249,0.567
250,3.504
251,1.804
252,3.092
253,1.494
254,0.773
255,3.659
256,1.855
257,2.783
258,6.802
259,6.493
260,2.061
261,2.061
262,25.301
263,4.019
264,3.504
265,4.277
266,3.762
267,4.895
268,4.019
269,3.556
270,4.895
271,2.473
272,1.546
273,3.349
274,2.216
275,4.019
276,0.773
277,2.370
278,2.783
279,4.071
280,1.082
281,3.246
282,4.019
283,2.319
