 ,Area
1,0.928
2,3.092
3,2.113
4,7.523
5,3.195
6,2.525
7,7.935
8,2.319
9,1.907
10,2.886
11,3.040
12,2.370
13,2.525
14,10.151
15,2.422
16,3.710
17,2.525
18,3.504
19,5.411
20,3.710
21,10.770
22,12.470
23,20.715
24,2.576
25,2.834
26,10.924
27,15.253
28,2.525
29,3.710
30,1.443
31,2.680
32,0.155
33,2.886
34,4.947
35,2.473
36,3.195
37,4.225
38,16.592
39,2.680
40,4.638
41,2.680
42,0.773
43,0.876
44,2.576
45,7.935
46,6.750
47,3.401
48,15.407
49,3.710
50,1.804
51,4.225
52,0.361
53,4.895
54,2.576
55,2.680
56,2.731
57,10.563
58,2.473
59,48.180
60,3.813
61,1.907
62,6.029
63,2.783
64,2.525
65,2.267
66,1.185
67,29.990
68,2.473
69,1.700
70,3.504
71,3.659
72,3.195
73,3.040
74,1.443
75,27.980
76,2.216
77,1.804
78,2.886
79,2.989
80,3.143
81,1.494
82,2.422
83,1.752
84,0.206
85,3.865
86,3.556
87,1.649
88,2.370
89,2.164
90,13.088
91,1.855
92,2.680
93,0.824
94,1.752
95,1.597
96,2.113
97,3.246
98,2.628
99,3.195
100,1.546
101,1.494
102,1.855
103,3.092
104,0.876
105,1.546
106,2.628
107,1.649
108,2.267
109,3.092
110,1.391
111,0.309
112,1.288
113,0.412
