 ,Area
1,1.494
2,3.659
3,3.607
4,3.298
5,4.122
6,3.762
7,4.122
8,20.766
9,7.523
10,9.430
11,4.741
12,2.267
13,3.092
14,4.071
15,3.607
16,3.298
17,4.586
18,10.563
19,3.916
20,2.422
21,3.092
22,3.813
23,7.317
24,2.267
25,3.195
26,3.865
27,13.243
28,12.212
29,5.050
30,2.886
31,3.401
32,4.586
33,1.752
34,6.750
35,2.422
36,22.054
37,1.443
38,7.884
39,3.659
40,10.615
41,4.483
42,3.710
43,2.370
44,12.109
45,4.586
46,13.346
47,3.968
48,4.844
49,20.199
50,2.267
51,6.287
52,3.659
53,11.439
54,5.926
55,8.090
56,13.191
57,8.245
58,3.349
59,18.602
60,3.556
61,2.937
62,10.203
63,0.103
64,11.903
65,4.998
66,3.762
67,3.607
68,2.628
69,3.762
70,2.731
71,3.349
72,3.401
73,3.298
74,1.649
75,2.783
76,7.884
77,8.915
78,3.401
79,0.309
80,9.636
81,9.121
82,15.562
83,2.113
84,3.762
85,3.143
86,4.895
87,3.298
88,3.813
89,5.977
90,2.576
91,3.659
92,3.452
93,0.258
94,2.319
95,2.370
96,13.037
97,3.040
98,3.813
99,3.968
100,3.246
101,7.266
102,12.882
103,3.298
104,12.934
105,6.750
106,2.937
107,5.153
108,36.276
109,3.916
110,2.576
111,10.667
112,2.319
113,2.783
114,2.989
115,3.040
116,5.359
117,3.556
118,3.659
119,11.233
120,3.865
121,15.768
122,6.544
123,5.565
124,4.638
125,4.071
126,3.659
127,4.174
128,2.937
129,12.470
130,46.479
131,5.411
132,3.916
133,3.452
134,3.710
135,2.113
136,0.876
137,4.174
138,3.040
139,3.556
140,4.638
141,3.916
142,5.411
143,29.990
144,5.874
145,3.195
146,3.659
147,2.886
148,3.401
149,11.594
150,4.431
151,4.947
152,3.143
153,14.377
154,1.134
155,4.225
156,3.659
157,3.092
158,2.989
159,3.092
160,11.749
161,4.019
162,0.206
163,2.525
164,10.563
165,3.401
166,0.979
167,2.216
168,0.979
169,2.319
170,17.623
171,3.143
172,2.061
173,0.618
174,9.430
175,2.061
176,2.731
177,4.638
178,1.031
179,1.855
180,3.762
181,1.237
182,4.431
183,3.349
184,2.422
185,2.731
186,1.237
187,0.103
188,7.575
189,7.317
190,4.431
191,6.544
192,16.180
193,5.462
194,4.689
195,7.317
196,4.277
197,2.937
198,27.207
199,8.245
200,2.370
201,5.514
202,11.542
203,2.628
204,5.462
205,6.029
206,7.626
207,6.750
208,9.172
209,4.122
210,4.947
211,3.710
212,5.050
213,3.659
214,1.443
215,2.628
216,5.617
217,3.298
218,3.349
219,26.383
220,3.556
221,3.143
222,5.307
223,3.195
224,8.966
225,3.916
226,8.554
227,7.317
228,3.916
229,2.319
230,2.473
231,2.834
232,4.122
233,3.092
234,3.246
235,7.678
236,18.396
237,4.328
238,4.277
239,7.832
240,1.855
241,1.958
242,16.489
243,7.317
244,10.357
245,4.483
246,6.596
247,2.680
248,3.195
249,5.153
250,23.858
251,4.122
252,2.731
253,1.391
254,3.710
255,40.708
256,2.628
257,22.930
258,4.947
259,2.267
260,5.204
261,3.092
262,2.576
263,10.203
264,14.170
265,2.834
266,5.204
267,4.225
268,2.216
269,1.340
270,3.195
271,3.092
272,9.275
273,2.886
274,4.638
275,3.092
276,2.267
277,3.349
278,3.040
279,3.092
280,1.288
281,2.680
282,1.546
283,0.103
284,6.390
285,10.924
286,4.998
287,1.391
288,4.225
289,2.834
290,5.771
291,3.710
292,19.478
293,0.721
294,3.968
295,1.288
296,4.019
297,1.855
298,7.317
299,7.678
300,8.296
301,2.113
302,3.865
303,0.361
304,3.040
305,0.876
306,3.143
307,5.514
308,3.401
309,4.019
310,2.061
311,1.082
312,1.185
313,4.431
314,18.344
315,0.721
316,22.930
317,2.525
318,7.472
319,4.328
320,1.546
321,14.892
322,4.535
323,4.638
324,3.710
325,3.556
326,2.164
327,2.989
328,2.370
329,7.163
330,4.483
331,3.195
332,9.430
333,2.989
334,3.092
335,0.773
336,13.552
337,2.937
338,2.267
339,0.103
340,2.267
341,2.010
342,6.183
343,0.928
344,3.607
345,5.668
346,2.319
347,4.277
348,7.008
349,1.752
350,1.443
351,1.494
352,1.391
353,2.473
354,1.958
355,2.010
356,7.008
357,1.082
358,2.525
359,1.752
360,3.710
361,3.143
362,6.802
363,1.288
364,2.164
365,2.216
366,1.649
367,1.649
368,0.773
369,1.907
370,2.989
371,1.134
372,2.937
373,1.958
374,9.894
375,1.855
376,1.185
377,1.649
378,1.391
379,2.628
380,1.288
381,0.824
382,2.989
383,3.143
384,7.266
385,1.649
386,0.515
387,3.349
388,4.792
389,1.288
390,2.886
391,2.010
392,0.773
393,0.670
