 ,Area
1,19.633
2,25.558
3,3.710
4,2.989
5,17.262
6,3.246
7,0.103
8,2.680
9,2.731
10,2.267
11,2.576
12,19.993
13,56.115
14,3.762
15,4.483
16,40.347
17,3.556
18,1.855
19,2.113
20,4.380
21,0.103
22,14.480
23,2.422
24,12.418
25,58.176
26,1.804
27,5.256
28,0.464
29,20.457
30,24.579
31,2.576
32,0.206
33,10.976
34,9.636
35,0.824
36,23.188
37,10.924
38,0.206
39,3.401
40,83.374
41,2.061
42,0.567
43,72.914
44,13.707
45,0.103
46,1.031
47,154.484
48,4.689
49,0.155
50,5.204
51,2.576
52,0.206
53,1.134
54,2.628
55,5.256
56,2.731
57,10.100
58,6.956
59,2.216
60,4.225
61,30.917
62,2.937
63,4.844
64,6.080
65,0.670
66,6.647
67,5.720
68,8.296
69,0.103
70,3.401
71,0.567
72,4.225
73,3.556
74,3.710
75,0.309
76,3.865
77,0.103
78,5.720
79,0.309
80,7.523
81,3.865
82,4.071
83,0.721
84,0.824
85,3.659
86,2.164
87,40.862
88,12.779
89,3.195
90,0.464
91,2.576
92,0.464
93,1.443
94,0.515
95,0.464
96,1.546
97,0.155
98,0.773
99,5.359
100,2.731
101,5.411
102,2.680
103,2.267
104,0.773
105,8.142
106,2.525
107,2.731
108,1.134
109,4.071
110,0.361
111,0.670
112,2.319
113,1.237
114,1.597
115,0.515
116,0.361
117,2.783
118,0.876
119,1.288
120,2.061
121,0.309
122,0.103
123,2.834
124,2.061
125,1.237
126,0.567
127,3.813
128,0.155
129,0.155
130,0.103
131,2.422
132,0.155
133,2.834
134,1.134
135,4.638
136,2.010
137,2.628
138,10.203
139,8.605
140,287.635
141,4.689
142,1.082
143,0.515
144,4.328
145,0.361
146,3.659
147,41.893
148,7.369
149,0.155
150,2.061
151,6.390
152,0.258
153,1.494
154,2.113
155,2.731
156,3.195
157,4.689
158,1.649
159,0.876
160,15.253
161,1.031
162,0.464
163,0.206
164,1.031
165,2.834
166,1.907
167,12.728
168,0.103
169,2.525
170,12.676
171,12.212
172,5.153
173,4.174
174,1.340
175,1.597
176,0.361
177,4.947
178,0.258
179,0.103
180,0.618
181,0.412
182,1.185
183,0.721
184,7.111
185,1.855
186,14.634
187,0.361
188,7.781
189,0.670
190,11.027
191,0.928
192,1.649
193,4.019
194,1.288
195,9.224
196,1.494
197,0.928
198,8.760
199,10.151
200,0.155
201,1.804
202,6.802
203,0.412
204,4.277
205,0.309
206,1.752
207,0.928
208,2.834
