 ,Area
1,4.998
2,69.358
3,3.195
4,8.142
5,3.298
6,0.361
7,2.422
8,6.853
9,3.916
10,1.958
11,9.069
12,12.161
13,2.216
14,7.781
15,11.336
16,2.576
17,2.319
18,3.092
19,3.813
20,13.294
21,0.155
22,1.391
23,14.325
24,1.907
25,6.699
26,5.668
27,0.103
28,2.783
29,9.430
30,2.216
31,4.380
32,2.937
33,2.267
34,2.319
35,2.061
36,7.008
37,1.237
38,6.183
39,6.853
40,4.483
41,3.762
42,3.349
43,8.915
44,1.804
45,2.216
46,3.092
47,6.802
48,1.597
49,17.211
50,2.525
51,2.989
52,4.225
53,2.628
54,5.720
55,2.164
56,0.824
57,5.514
58,2.113
59,1.494
60,18.808
61,5.307
62,13.861
63,1.546
64,2.680
65,2.576
66,4.483
67,2.731
68,2.525
69,1.391
70,0.876
71,1.443
72,7.884
73,8.657
74,1.082
75,1.546
76,0.361
77,5.977
78,4.019
79,1.804
80,2.576
81,0.464
82,1.958
83,15.356
84,2.267
85,2.113
86,0.052
87,1.546
88,2.319
89,1.237
90,3.298
91,5.617
92,0.206
93,1.752
94,0.618
95,2.989
96,1.237
97,0.567
98,1.700
99,0.567
100,0.618
101,18.396
102,0.515
103,0.515
