 ,Area
1,2.525
2,3.143
3,3.762
4,2.113
5,7.832
6,2.628
7,4.741
8,24.940
9,5.411
10,13.140
11,1.237
12,6.699
13,0.515
14,9.121
15,2.731
16,2.473
17,4.947
18,3.195
19,4.689
20,5.153
21,3.710
22,2.370
23,1.185
24,3.040
25,3.968
26,15.613
27,6.132
28,2.525
29,2.319
30,2.216
31,3.349
32,7.884
33,2.834
34,5.307
35,2.731
36,7.626
37,4.328
38,2.834
39,3.349
40,7.420
41,3.195
42,4.019
43,4.689
44,2.628
45,2.680
46,3.401
47,6.132
48,0.464
49,1.082
50,2.937
51,9.378
52,0.670
53,2.783
54,1.237
55,10.306
56,3.401
57,0.721
58,5.874
59,0.567
60,2.731
61,1.958
62,1.391
63,5.153
64,2.525
