 ,Area
1,0.670
2,4.174
3,0.567
4,6.802
5,16.695
6,3.401
7,3.040
8,3.143
9,2.989
10,4.431
11,2.370
12,4.380
13,4.483
14,2.216
15,2.834
16,2.628
17,3.762
18,2.010
19,11.130
20,3.762
21,2.370
22,3.092
23,2.576
24,3.298
25,2.937
26,3.762
27,2.834
28,2.216
29,4.431
30,3.092
31,5.050
32,0.515
33,2.628
34,2.834
35,7.214
36,5.411
37,2.113
38,2.216
39,4.071
40,3.349
41,3.813
42,3.143
43,3.401
44,2.422
45,3.865
46,7.472
47,2.010
48,2.576
49,2.216
50,2.473
51,2.422
52,2.783
53,3.813
54,5.050
55,2.628
56,2.886
57,3.607
58,2.731
59,4.122
60,3.092
61,6.647
62,2.370
63,2.783
64,2.680
65,2.886
66,9.636
67,11.903
68,2.783
69,2.783
70,3.556
71,0.876
72,9.997
73,5.307
74,2.525
75,3.143
76,4.947
77,3.195
78,2.576
79,3.659
80,9.584
81,3.504
82,2.886
83,2.370
84,3.762
85,4.328
86,2.834
87,4.071
88,4.586
89,3.143
90,3.968
91,2.525
92,2.628
93,0.721
94,2.783
95,2.886
96,2.422
97,2.422
98,3.298
99,2.628
100,4.431
101,3.349
102,3.968
103,19.684
104,2.834
105,3.092
106,2.680
107,6.338
108,2.010
109,2.834
110,1.494
111,7.008
112,2.886
113,4.741
114,4.019
115,2.937
116,5.926
117,4.122
118,3.246
119,6.338
120,2.989
121,16.644
122,2.319
123,5.823
124,2.576
125,13.655
126,2.834
127,13.140
128,4.998
129,7.111
130,0.361
131,2.010
132,8.966
133,2.525
134,2.216
135,7.884
136,3.143
137,8.245
138,2.628
139,2.834
140,2.783
141,5.823
142,2.937
143,3.349
144,7.266
145,4.328
146,3.401
147,13.501
148,2.680
149,2.267
150,3.504
151,1.958
152,2.525
153,16.798
154,5.565
155,2.370
156,14.995
157,4.122
158,0.773
159,6.544
160,2.576
161,3.040
162,3.504
163,1.649
164,3.040
165,3.143
166,1.649
167,4.689
168,2.370
169,1.804
170,2.113
171,2.937
172,3.865
173,11.697
174,3.040
175,58.331
176,2.473
177,2.886
178,2.422
179,8.811
180,14.840
181,4.122
182,0.052
183,2.628
184,2.525
185,2.370
186,1.958
187,2.370
188,14.170
189,5.720
190,2.473
191,13.707
192,3.401
193,3.349
194,1.700
195,1.031
196,11.079
197,2.164
198,2.473
199,3.710
200,0.361
201,3.556
202,3.298
203,2.113
204,0.103
205,2.473
206,2.113
207,1.494
208,2.576
209,2.113
210,3.710
211,0.876
212,2.010
213,2.628
214,0.412
215,2.370
216,16.335
217,3.452
218,1.855
219,1.597
220,2.576
221,3.762
222,3.452
223,2.473
224,2.216
225,2.525
226,3.246
227,1.752
228,2.113
229,2.319
230,2.164
231,2.628
232,0.928
233,2.216
234,8.142
235,2.628
236,2.061
237,2.113
238,1.288
239,1.804
240,3.092
241,2.319
242,1.855
243,1.340
244,2.164
245,2.937
246,5.771
247,0.052
248,3.710
249,2.680
250,4.792
251,1.804
252,2.113
253,10.357
254,2.010
255,2.576
256,3.710
257,10.563
258,16.541
259,1.443
260,1.804
261,1.546
262,2.731
263,2.680
264,1.391
265,2.164
266,5.359
267,2.422
268,2.937
269,1.649
270,2.010
271,2.680
272,7.729
273,3.143
274,3.401
275,2.113
276,1.855
277,2.216
278,7.472
279,2.267
280,1.288
281,5.153
282,3.401
283,1.700
284,2.834
285,1.031
286,1.597
287,5.462
288,2.370
289,4.483
290,1.700
291,2.164
292,8.245
293,1.546
294,2.937
295,2.216
296,1.340
297,8.966
298,0.361
299,2.267
300,1.237
301,0.103
302,2.628
303,0.361
304,3.349
305,1.907
306,0.567
307,2.216
308,3.349
309,3.246
310,2.783
311,3.607
312,7.575
313,1.700
314,6.853
315,7.472
316,1.288
317,1.752
318,1.443
319,6.802
320,0.670
321,8.039
322,1.494
323,5.101
324,1.031
325,0.567
326,4.947
327,2.576
328,2.113
329,2.628
330,2.267
331,11.852
332,1.185
333,1.752
334,9.584
335,1.340
336,1.855
337,3.659
338,0.258
