 ,Area
1,2.061
2,2.370
3,1.546
4,2.370
5,11.130
6,4.071
7,15.150
8,5.307
9,4.844
10,2.113
11,1.082
12,2.731
13,6.596
14,5.411
15,2.422
16,8.605
17,4.174
18,5.926
19,4.895
20,2.886
21,2.731
22,3.143
23,6.750
24,2.370
25,4.431
26,4.122
27,1.288
28,2.525
29,2.731
30,1.597
31,80.746
32,6.956
33,2.216
34,2.216
35,6.699
36,8.451
37,4.535
38,3.659
39,2.937
40,2.216
41,1.597
42,3.040
43,3.092
44,3.710
45,0.721
46,3.813
47,4.844
48,1.958
49,2.061
50,3.710
51,8.966
52,0.155
53,7.111
54,2.731
55,1.752
56,2.216
57,2.061
58,3.040
59,0.412
60,19.993
61,0.309
62,0.670
63,1.340
64,1.134
65,1.804
