 ,Area
1,0.670
2,0.721
3,0.464
4,5.204
5,0.567
6,0.103
7,0.361
8,0.721
9,4490.752
10,5.668
11,0.309
12,0.464
13,0.824
14,0.412
15,0.567
16,1.185
17,2.010
18,0.206
19,3.504
20,0.309
21,0.670
22,1.288
23,0.515
24,1.804
25,0.103
26,2.473
27,0.824
28,0.876
29,1.391
30,2.010
31,0.928
32,3.452
33,1.855
34,0.155
35,0.258
36,0.155
37,3.092
38,3.762
39,3.349
40,2.937
41,2.937
42,0.464
43,0.309
44,7.111
45,0.824
46,1.752
47,0.464
48,0.155
49,0.103
50,0.258
51,0.206
52,0.824
53,4.328
54,1.031
55,0.824
56,1.185
57,0.206
58,0.361
59,2.319
60,0.155
61,3.246
62,17.932
63,0.464
64,4.277
65,0.670
66,0.979
67,0.309
68,3.916
69,0.824
70,0.773
71,3.659
72,0.258
73,2.628
74,2.473
75,1.597
76,1.494
77,0.206
78,3.401
79,0.567
80,4.741
81,0.567
82,2.680
83,0.309
84,0.258
85,0.928
86,2.422
87,0.309
88,0.103
89,0.309
90,0.515
91,1.597
92,2.010
93,1.649
94,2.164
95,3.762
96,0.155
97,0.155
98,0.670
99,2.267
100,4.174
101,4.638
102,4.792
103,1.391
104,0.567
105,1.288
106,2.783
107,79.149
108,2.113
109,0.155
110,0.155
111,0.206
112,0.773
113,3.659
114,0.309
115,8.142
116,3.401
117,1.958
118,1.443
119,0.309
120,0.618
121,0.103
122,0.361
123,0.258
124,1.958
125,3.659
126,14.222
127,6.905
128,2.886
129,1.907
130,3.092
131,0.103
132,3.349
133,0.155
134,0.155
135,0.928
136,10.924
137,2.680
138,0.206
139,1.546
140,3.659
141,3.607
142,6.699
143,0.258
144,1.855
145,2.525
146,0.464
147,0.876
148,1.082
149,0.876
150,4.019
151,5.411
152,2.680
153,0.876
154,0.412
155,4.071
156,0.258
157,2.525
158,0.928
159,0.979
160,0.309
161,1.082
162,1.546
163,5.977
164,0.103
165,0.773
166,1.237
167,1.700
168,3.813
169,1.855
170,2.010
171,0.258
172,1.237
173,13.861
174,0.258
175,2.576
176,0.464
177,0.515
178,6.132
179,3.298
180,5.771
181,0.464
182,3.865
183,1.391
184,14.428
185,1.752
186,0.155
187,11.130
188,2.628
189,41.738
190,5.359
191,0.515
192,0.155
193,0.515
194,0.155
195,1.597
196,1.494
197,0.103
198,12.882
199,2.783
200,0.309
201,0.103
202,1.597
203,2.525
204,0.361
205,33.545
206,3.401
207,0.515
208,5.256
209,2.576
210,0.206
211,1.804
212,0.464
213,0.206
214,1.134
