 ,Area
1,1.082
2,0.618
3,4.225
4,6.544
5,3.865
6,4.689
7,4.380
8,3.452
9,4.380
10,4.380
11,2.989
12,4.380
13,4.225
14,4.380
15,5.823
16,4.225
17,4.225
18,4.741
19,10.563
20,4.277
21,3.865
22,0.103
23,3.968
24,3.659
25,4.431
26,4.844
27,4.174
28,4.895
29,4.071
30,3.916
31,4.947
32,14.737
33,4.174
34,4.431
35,4.792
36,3.452
37,4.535
38,4.019
39,3.401
40,4.225
41,4.998
42,4.947
43,21.591
44,3.504
45,5.359
46,4.225
47,7.317
48,4.741
49,4.380
50,3.504
51,4.586
52,5.256
53,4.431
54,17.571
55,4.380
56,4.998
57,3.865
58,5.204
59,3.762
60,9.172
61,9.533
62,3.607
63,4.277
64,3.865
65,7.523
66,2.370
67,5.823
68,5.411
69,3.968
70,5.565
71,4.380
72,11.336
73,5.359
74,4.431
75,4.019
76,5.153
77,4.586
78,5.617
79,4.689
80,11.182
81,4.431
82,5.565
83,32.360
84,4.535
85,3.607
86,4.174
87,3.040
88,5.771
89,11.027
90,4.380
91,4.019
92,4.431
93,6.029
94,6.132
95,4.483
96,6.905
97,4.225
98,4.638
99,5.359
100,5.307
101,2.886
102,6.029
103,4.689
104,4.947
105,4.792
106,11.439
107,3.710
108,4.638
109,6.956
110,4.844
111,4.277
112,3.556
113,5.617
114,3.968
115,4.895
116,5.771
117,3.556
118,4.380
119,3.710
120,12.212
121,4.071
122,9.791
123,4.019
124,4.380
125,9.378
126,10.615
127,4.122
128,7.884
129,4.431
130,4.431
131,5.101
132,7.935
133,5.153
134,2.937
135,5.411
136,5.153
137,3.968
138,7.575
139,3.452
140,4.535
141,4.895
142,3.607
143,4.895
144,4.638
145,9.481
146,4.689
147,4.689
148,2.731
149,3.813
150,9.430
151,4.535
152,4.328
153,5.359
154,4.225
155,3.762
156,4.225
157,6.441
158,3.762
159,4.895
160,3.916
161,5.977
162,5.101
163,3.762
164,4.019
165,10.151
166,4.741
167,4.071
168,4.483
169,3.968
170,12.315
171,0.412
172,4.535
173,0.309
174,5.307
175,4.689
176,4.174
177,4.586
178,4.431
179,8.554
180,1.288
181,4.844
182,8.142
183,0.876
184,3.504
185,4.019
186,3.813
187,4.741
188,3.916
189,5.153
190,3.659
191,4.741
192,5.720
193,4.741
194,3.349
195,10.821
196,5.256
197,6.338
198,4.638
199,3.246
200,3.916
201,5.307
202,3.968
203,5.514
204,3.762
205,3.452
206,10.563
207,10.357
208,4.638
209,8.966
210,5.926
211,4.689
212,15.098
213,3.865
214,3.968
215,4.380
216,4.586
217,4.225
218,2.680
219,3.556
220,4.431
221,4.431
222,10.254
223,4.071
224,3.401
225,4.380
226,5.668
227,4.277
228,3.452
229,3.556
230,4.328
231,3.762
232,3.298
233,5.720
234,4.174
235,5.462
236,3.298
237,5.307
238,7.059
239,3.349
240,4.380
241,16.386
242,26.177
243,3.968
244,4.071
245,3.813
246,5.204
247,3.916
248,3.401
249,4.328
250,8.142
251,3.968
252,3.813
253,12.470
254,5.153
255,3.659
256,3.762
257,6.080
258,4.328
259,2.937
260,3.659
261,3.040
262,3.865
263,4.071
264,3.710
265,3.865
266,4.225
267,10.306
268,4.019
269,3.504
270,3.092
271,3.401
272,3.349
273,3.710
274,4.019
275,3.246
276,4.071
277,3.710
278,3.659
279,3.710
280,3.916
281,3.659
282,3.143
283,3.710
284,4.174
285,8.451
286,5.256
287,3.246
288,3.556
289,2.473
290,3.607
291,4.122
292,7.163
293,4.174
294,3.504
295,4.225
296,4.174
297,3.762
298,3.401
299,2.886
300,2.989
301,3.401
302,4.174
303,4.431
304,5.617
305,4.792
306,4.483
307,9.378
308,4.535
309,9.018
310,9.430
311,3.865
312,3.865
313,2.783
314,4.225
315,6.853
316,2.834
317,3.246
318,3.865
319,10.203
320,9.018
321,3.762
322,3.556
323,2.834
324,4.431
325,3.504
326,9.430
327,3.865
328,3.659
329,2.989
330,2.886
331,2.834
332,4.122
333,3.710
334,2.473
335,3.607
336,9.584
337,2.267
338,3.607
339,3.865
340,3.298
341,4.122
342,3.349
343,3.246
344,8.657
345,3.762
346,4.071
347,11.646
348,5.771
349,3.607
350,3.607
351,3.607
352,4.792
353,3.556
354,3.556
355,2.834
356,2.267
357,2.319
358,3.349
359,3.452
360,3.143
361,2.164
362,3.916
363,10.048
364,2.989
365,3.916
366,5.256
367,4.535
368,4.792
369,2.731
370,8.348
371,2.937
372,17.159
373,2.628
374,7.781
375,3.298
376,1.855
377,3.349
378,9.378
379,5.462
380,3.452
381,2.886
382,2.473
383,6.596
384,7.884
385,3.401
386,1.546
387,2.989
388,2.319
389,4.174
390,2.422
391,0.206
392,3.968
393,3.710
394,7.111
395,3.195
396,14.428
397,2.731
398,3.710
399,2.680
400,5.153
401,3.916
402,2.010
403,3.143
404,3.504
405,3.246
406,4.122
407,4.174
408,3.092
409,3.865
410,2.886
411,1.443
412,5.514
413,1.494
414,3.762
415,2.937
416,1.855
417,4.535
418,4.122
419,2.628
420,8.348
421,1.700
422,1.288
423,2.937
424,2.319
425,2.783
426,2.216
427,3.401
428,2.473
429,3.968
430,2.576
431,2.783
432,3.607
433,3.092
434,12.573
435,3.195
436,3.710
437,2.783
438,3.143
439,1.804
440,5.514
441,8.399
442,2.886
443,4.792
444,2.783
445,3.813
446,1.185
447,2.731
448,7.008
449,8.090
450,3.452
451,4.174
452,2.886
453,4.019
454,2.113
455,3.246
456,3.401
457,2.886
458,3.143
459,1.958
460,1.752
461,5.101
462,2.525
463,3.246
464,2.525
465,3.195
466,1.391
467,2.061
468,2.164
469,5.411
470,1.597
471,5.977
472,3.195
473,3.659
474,3.040
475,3.298
476,2.422
477,2.473
478,3.401
479,2.267
480,3.762
481,2.576
482,3.246
483,3.298
484,2.989
485,3.813
486,2.061
487,3.452
488,3.349
489,14.222
490,3.040
491,3.865
492,4.998
493,2.731
494,3.556
495,2.576
496,3.143
497,2.783
498,2.937
499,2.319
500,3.916
501,3.504
502,2.783
503,4.947
504,1.391
505,3.246
506,3.349
507,3.659
508,2.576
509,9.739
510,3.092
511,3.092
512,4.895
513,7.472
514,5.668
515,2.319
516,10.924
517,5.462
518,4.122
519,2.731
520,2.525
521,3.298
522,1.134
523,3.968
524,3.452
525,2.010
526,3.710
527,3.401
528,3.865
529,3.246
530,3.092
531,0.258
532,1.546
533,3.195
534,6.493
535,3.607
536,3.865
537,3.968
538,3.452
539,4.071
540,3.349
541,2.834
542,6.647
543,2.370
544,3.040
545,2.680
546,2.370
547,3.349
548,4.122
549,3.916
550,5.514
551,3.092
552,0.773
553,4.071
554,3.349
555,1.443
556,22.157
557,3.504
558,3.040
559,11.336
560,1.752
561,3.298
562,9.842
563,3.040
564,8.811
565,10.460
566,2.576
567,3.865
568,3.504
569,5.050
570,2.576
571,5.926
572,5.617
573,3.813
574,13.707
575,1.185
576,0.928
577,8.863
578,1.288
579,7.214
580,3.968
581,8.193
582,4.792
583,2.628
584,2.937
585,3.762
586,3.401
587,0.412
588,2.370
589,7.369
590,3.813
591,3.916
592,3.710
593,2.061
594,7.008
595,7.059
596,0.464
597,1.031
598,4.174
599,3.401
600,4.689
601,3.504
602,5.411
603,21.281
604,3.607
605,6.802
606,5.256
607,3.298
608,4.071
609,5.256
610,9.687
611,1.855
612,4.535
613,3.659
614,2.628
615,3.246
616,2.010
617,0.567
618,1.185
