 ,Area
1,2.834
2,2.473
3,3.813
4,2.216
5,1.494
6,3.401
7,0.155
8,2.113
9,6.338
10,3.710
11,2.989
12,4.535
13,5.359
14,5.926
15,3.968
16,4.586
17,12.418
18,2.319
19,4.947
20,4.535
21,2.680
22,3.607
23,3.968
24,1.237
25,2.576
26,1.546
27,5.411
28,3.504
29,2.525
30,3.762
31,3.504
32,3.349
33,5.307
34,3.246
35,5.874
36,0.412
37,3.143
38,2.010
39,2.886
40,3.040
41,4.071
42,2.422
43,2.473
44,1.907
45,1.752
46,2.680
47,3.195
48,3.968
49,2.370
50,2.370
51,1.031
52,7.472
53,2.113
54,2.473
55,3.762
56,6.596
57,2.319
58,2.164
59,1.237
60,4.277
61,1.649
62,3.916
63,2.422
64,9.121
65,1.391
66,11.491
67,0.103
68,0.721
69,1.958
70,2.113
71,1.546
72,0.928
73,8.451
74,0.206
75,2.783
76,0.824
77,1.340
78,16.026
79,0.670
80,0.515
81,1.185
82,2.576
83,0.670
84,1.649
85,3.349
86,0.515
87,1.804
88,2.113
89,2.422
90,2.319
91,1.134
92,6.183
93,0.618
