 ,Area
1,2.731
2,3.504
3,3.865
4,3.504
5,2.937
6,6.956
7,1.855
8,2.886
9,1.752
10,7.729
11,4.947
12,3.246
13,2.834
14,6.750
15,3.195
16,8.296
17,3.349
18,9.018
19,0.103
20,4.741
21,4.998
22,6.905
23,0.206
24,29.990
25,2.061
26,6.235
27,2.783
28,3.607
29,4.328
30,4.328
31,8.966
32,4.328
33,2.680
34,3.349
35,1.391
36,6.441
37,2.886
38,3.195
39,4.638
40,3.710
41,7.369
42,4.895
43,39.368
44,3.040
45,8.090
46,3.246
47,7.472
48,39.317
49,2.731
50,8.915
51,2.680
52,3.865
53,3.504
54,0.206
55,5.514
56,1.804
57,1.855
58,2.113
59,2.628
60,3.865
61,2.731
62,2.628
63,6.699
64,3.246
65,2.834
66,4.535
67,6.647
68,0.103
69,7.884
70,2.834
71,6.235
72,11.233
73,2.473
74,2.422
75,1.752
76,2.834
77,2.061
78,2.113
79,2.061
80,5.153
81,2.164
82,8.708
83,2.113
84,2.886
85,0.773
86,0.824
87,2.937
88,4.225
89,1.494
90,1.082
91,4.741
92,0.928
