 ,Area
1,1.804
2,41.790
3,3.195
4,1.340
5,2.267
6,1.288
7,2.834
8,1.958
9,2.886
10,1.907
11,7.420
12,4.019
13,1.031
14,1.700
15,4.535
16,1.907
17,1.907
18,2.937
19,3.092
20,1.134
21,2.061
22,2.216
23,3.916
24,3.659
25,0.464
26,0.721
27,2.319
28,2.473
29,3.659
30,8.811
31,2.010
32,2.422
33,1.237
34,3.143
35,7.781
36,3.195
37,2.473
38,2.319
39,3.504
40,6.132
41,3.246
42,1.649
43,5.823
44,0.928
45,1.804
46,2.319
47,3.452
48,2.886
49,11.955
50,2.937
51,1.082
52,2.370
53,2.989
54,3.092
55,2.113
56,4.586
57,1.907
58,2.525
59,1.649
60,2.010
61,2.319
62,2.061
63,1.649
64,2.422
65,1.700
66,2.319
67,2.525
68,1.546
69,2.319
70,3.092
71,3.143
72,3.092
73,3.040
74,2.731
75,2.061
76,2.164
77,1.700
78,1.082
79,0.618
80,4.380
81,7.575
82,3.195
83,4.019
84,2.319
85,5.565
86,1.237
87,0.928
88,30.041
89,1.546
90,0.361
91,2.113
92,0.515
93,43.594
94,1.855
95,7.575
96,2.680
97,3.349
98,2.010
99,2.525
100,3.040
101,0.928
102,5.462
103,1.855
104,3.968
105,3.865
106,2.576
107,2.473
108,3.401
109,3.916
110,4.328
111,3.401
112,270.115
113,7.935
114,2.834
115,1.597
116,2.525
117,1.907
118,3.349
119,2.576
120,1.855
121,2.525
122,1.855
123,2.783
124,9.069
125,5.153
126,2.576
127,2.937
128,3.040
129,2.834
130,4.174
131,2.216
132,9.533
133,2.010
134,3.349
135,3.710
136,3.298
137,4.483
138,2.834
139,2.731
140,1.082
141,4.122
142,8.502
143,3.092
144,1.031
145,2.886
146,3.504
147,3.040
148,0.103
149,0.206
150,0.567
151,2.370
152,2.267
153,2.267
154,9.121
155,2.113
156,2.834
157,2.886
158,2.267
159,2.267
160,5.617
161,2.576
162,2.164
163,6.493
164,2.267
165,2.061
166,4.225
167,5.307
168,2.061
169,4.071
170,11.542
171,1.443
172,0.361
173,1.340
174,1.907
175,1.546
176,2.576
177,3.246
178,1.237
179,2.783
180,2.422
181,4.122
182,1.546
183,2.473
184,0.928
185,1.649
186,2.113
187,0.670
188,3.195
189,3.092
190,5.101
191,0.928
192,1.855
193,2.989
194,17.365
195,2.113
196,1.443
197,4.741
198,2.937
199,4.174
200,9.121
201,4.792
202,1.752
203,2.216
204,0.567
205,2.319
206,1.649
207,2.989
208,2.783
209,0.103
210,1.288
211,2.628
212,0.773
213,0.721
214,1.804
215,0.773
216,1.907
217,2.113
218,13.088
219,4.689
220,1.340
221,2.370
222,1.134
223,0.876
224,1.185
225,0.979
226,0.876
227,1.237
228,2.525
229,5.462
230,1.340
231,1.443
232,1.752
233,3.916
234,0.928
235,2.422
236,2.267
237,2.370
238,1.958
239,1.958
240,1.391
241,2.010
242,1.804
243,1.082
244,0.824
245,1.700
246,0.567
247,3.246
248,2.061
249,2.113
250,1.340
251,0.309
252,1.443
253,2.113
254,0.309
255,1.907
256,2.422
257,1.288
258,1.082
259,2.370
260,48.025
261,5.101
262,0.824
263,0.258
264,2.525
265,1.134
266,2.319
267,6.699
268,1.288
269,1.134
270,2.989
271,0.464
272,0.670
273,1.597
274,6.029
275,6.956
276,1.546
277,2.525
278,2.164
279,1.391
280,3.813
281,1.443
282,3.092
283,3.916
284,1.752
285,0.206
286,1.907
287,0.721
288,1.340
289,1.958
290,1.958
291,3.762
292,1.288
293,0.206
294,1.082
295,0.155
296,1.494
297,0.206
298,7.163
299,2.113
300,4.225
301,1.855
302,0.309
303,1.700
304,0.721
305,0.464
306,1.700
307,3.040
