 ,Area
1,3.607
2,1.340
3,2.731
4,2.216
5,2.989
6,1.752
7,2.989
8,2.370
9,2.010
10,2.422
11,2.576
12,2.113
13,2.937
14,0.155
15,5.720
16,10.203
17,3.195
18,3.401
19,7.575
20,0.515
21,6.956
22,3.349
23,0.155
24,79.097
25,3.195
26,0.876
27,0.155
28,5.462
29,14.634
30,1.958
31,3.504
32,0.618
33,1.855
34,0.928
35,5.771
36,2.937
37,55.085
38,1.185
39,279.493
40,10.460
41,2.061
42,1.700
43,3.916
44,1.958
45,1.597
46,7.781
47,1.546
48,1.391
49,4.071
50,3.040
51,0.979
52,2.216
53,0.206
54,12.418
55,2.628
56,2.576
57,5.771
58,9.584
59,2.680
60,2.576
61,2.113
62,1.649
63,7.163
64,5.256
65,14.943
66,1.907
67,12.985
68,9.172
69,4.844
70,0.670
71,2.628
72,2.010
73,2.783
74,4.689
75,4.380
76,2.834
77,0.258
78,0.824
79,0.412
80,5.668
81,3.040
82,3.040
83,2.731
84,6.183
85,0.361
86,1.597
87,2.576
88,2.473
89,0.773
90,1.185
91,1.494
92,7.987
93,0.309
94,2.267
95,2.061
96,2.216
97,2.113
98,2.010
99,0.979
100,1.804
101,2.628
102,1.855
103,1.391
104,0.206
105,19.839
106,4.947
107,6.544
108,1.082
109,0.361
110,4.122
111,1.185
112,3.556
113,2.525
114,3.556
115,2.834
116,1.443
117,15.974
118,0.928
119,11.439
120,3.452
121,2.113
122,2.473
123,2.731
124,2.989
125,3.607
126,1.804
127,0.515
128,3.040
129,30.093
130,2.783
131,5.617
132,2.061
133,2.422
134,2.061
135,2.370
136,0.206
137,0.361
138,3.143
139,4.586
140,37.307
141,0.721
142,0.309
143,2.937
144,4.071
145,0.567
146,1.649
147,0.206
148,0.876
149,0.567
150,1.958
151,9.224
152,1.649
153,9.275
154,0.464
155,4.431
156,2.834
157,3.452
158,0.670
159,0.361
160,4.638
161,2.989
162,2.731
163,5.874
164,1.597
165,2.061
166,1.494
167,1.804
168,1.597
169,1.597
170,1.237
171,2.628
172,1.649
173,1.237
174,9.224
175,3.349
176,0.928
177,2.216
178,3.349
179,1.907
180,3.968
181,0.206
182,1.134
183,2.473
184,0.103
185,13.449
186,3.195
187,1.288
188,1.082
189,2.216
190,3.143
191,1.031
192,1.237
193,7.472
194,1.752
195,0.928
196,32.309
197,3.195
198,73.841
199,2.164
200,6.802
201,1.237
202,0.361
203,4.122
204,0.979
205,2.010
206,179.630
207,2.680
208,11.594
209,2.061
210,2.731
211,2.473
212,0.155
213,0.103
214,3.504
215,5.204
216,1.855
217,1.649
218,3.865
219,2.422
220,1.340
221,24.940
222,0.361
223,9.533
224,4.225
225,1.134
226,4.174
227,6.441
228,2.113
229,0.876
230,3.968
231,3.401
232,5.617
233,5.256
234,2.989
235,1.907
236,6.596
237,5.359
238,1.855
239,2.525
240,2.937
241,2.113
242,2.164
243,2.010
244,1.546
245,1.597
246,0.567
247,2.164
248,0.206
249,4.225
250,3.452
251,4.277
252,4.483
253,4.019
254,0.361
255,16.644
256,0.155
257,1.958
258,3.916
259,327.879
260,1.546
261,3.607
262,1.958
263,4.741
