 ,Area
1,20.663
2,0.258
3,4.328
4,0.361
5,5.050
6,0.309
7,3.246
8,7.266
9,2.680
10,29.938
11,9.481
12,16.695
13,4.947
14,5.668
15,3.349
16,11.388
17,2.370
18,4.225
19,12.315
20,21.539
21,5.720
22,3.813
23,7.420
24,6.956
25,6.544
26,3.195
27,7.884
28,7.781
29,4.122
30,9.894
31,6.905
32,8.193
33,7.832
34,29.629
35,4.586
36,10.203
37,6.699
38,4.328
39,4.071
40,8.245
41,6.029
42,12.522
43,3.401
44,4.586
45,3.143
46,30.969
47,7.214
48,3.968
49,4.586
50,4.844
51,3.195
52,7.059
53,3.504
54,0.928
55,3.556
56,3.143
57,0.361
58,7.266
59,2.113
60,1.391
61,2.473
62,6.750
63,2.834
64,4.895
65,9.584
66,67.142
67,0.258
68,5.617
69,7.935
70,4.844
71,3.298
72,2.731
73,24.013
74,1.288
75,8.296
76,10.615
77,3.607
78,4.844
79,3.659
80,34.421
81,5.668
82,5.256
83,6.905
84,6.080
85,4.844
86,2.989
87,7.781
88,2.164
89,11.130
90,4.174
91,2.370
92,0.567
93,2.680
94,4.071
95,10.615
96,3.504
97,3.349
98,3.452
99,3.659
100,10.821
101,2.628
102,1.082
103,9.894
104,4.947
105,9.327
106,2.731
107,2.319
108,5.874
109,2.473
110,1.804
111,3.092
112,2.731
113,2.422
114,1.134
115,2.061
116,2.319
117,0.206
118,7.781
119,0.618
120,6.287
121,5.050
122,3.298
123,7.575
124,4.947
125,2.937
126,0.258
127,2.989
128,3.195
129,8.760
130,16.283
131,5.050
132,3.040
133,3.040
134,2.525
135,4.741
136,8.090
137,1.752
138,4.741
139,10.563
140,2.473
141,2.216
142,3.298
143,13.913
144,2.576
145,17.468
146,4.483
147,14.119
148,2.886
149,5.050
150,4.071
151,3.659
152,2.010
153,3.607
154,2.576
155,4.019
156,2.628
157,4.174
158,3.092
159,1.546
160,9.739
161,0.103
162,3.298
163,4.483
164,5.771
165,4.019
166,7.111
167,0.412
168,1.958
169,12.212
170,5.204
171,4.431
172,4.380
173,4.844
174,2.061
175,4.586
176,50.086
177,10.976
178,7.987
179,1.752
180,7.317
181,11.439
182,1.752
183,4.947
184,1.185
185,15.716
186,4.638
187,4.895
188,53.075
189,5.256
190,4.431
191,3.504
192,3.246
193,2.525
194,3.298
195,4.741
196,28.238
197,3.865
198,4.380
199,2.834
200,3.607
201,12.212
202,3.504
203,5.926
204,3.040
205,3.607
206,3.607
207,3.916
208,5.411
209,5.153
210,3.195
211,4.741
212,0.206
213,5.153
214,0.618
215,3.349
216,0.103
217,8.502
218,3.349
219,2.628
220,88.733
221,3.556
222,4.483
223,2.370
224,3.865
225,1.185
226,3.813
227,44.212
228,3.246
229,3.504
230,2.576
231,3.195
232,3.246
233,3.298
234,2.422
235,20.251
236,3.452
237,5.359
238,15.407
239,4.225
240,35.710
241,3.092
242,3.040
243,2.422
244,168.551
245,4.431
246,2.216
247,5.462
248,5.771
249,20.869
250,3.659
251,5.359
252,4.174
253,9.481
254,4.998
255,3.968
256,1.494
257,2.113
258,2.473
259,6.802
260,5.823
261,4.328
262,2.576
263,6.132
264,5.411
265,2.680
266,3.916
267,3.298
268,3.092
269,6.338
270,2.061
271,3.607
272,5.823
273,2.680
274,25.352
275,17.365
276,4.174
277,3.607
278,0.258
279,5.926
280,1.237
281,1.804
282,4.328
283,2.061
284,10.460
285,3.556
286,4.689
287,10.460
288,0.721
289,50.859
290,3.195
291,3.040
292,4.380
293,1.340
294,0.206
295,64.720
296,8.554
297,6.905
298,5.204
299,3.916
300,0.979
301,3.452
302,5.153
303,3.865
304,38.492
305,4.947
306,4.431
307,6.390
308,2.422
309,43.490
310,5.668
311,5.462
312,1.340
313,3.556
314,3.143
315,18.705
316,5.926
317,3.710
318,1.804
319,1.855
320,4.689
321,2.370
322,2.422
323,5.307
324,2.113
325,2.989
326,4.122
327,5.101
328,0.928
329,4.380
330,3.040
331,5.050
332,4.535
333,3.556
334,4.998
335,7.266
336,2.731
337,3.710
338,1.958
339,6.750
340,8.502
341,5.617
342,8.863
343,0.206
344,4.122
345,5.771
346,1.340
