 ,Area
1,0.515
2,16.180
3,1.443
4,3.092
5,0.515
6,15808.067
7,4.122
8,12.676
9,0.670
10,4.689
11,0.258
12,0.155
13,1.185
14,0.361
15,0.206
16,7.832
17,18.293
18,0.721
19,13.037
20,2.370
21,3.401
22,0.979
23,14.119
24,23.446
25,1.082
26,0.103
27,0.670
28,2.267
29,206.734
30,2.886
31,9.069
32,0.155
33,3.143
34,9.224
35,5.874
36,0.567
37,2.010
38,1.288
39,2.010
40,1.546
41,0.464
42,0.155
43,1.855
44,70.543
45,0.361
46,3.452
47,0.103
48,25.971
49,4.844
50,0.155
51,1.237
52,4.844
53,46.428
54,0.928
55,14.377
56,0.361
57,2.216
58,0.567
59,1.700
60,0.206
61,2.886
62,13.449
63,0.206
64,1.082
65,3.762
66,2.989
67,17.829
68,4.328
69,3.401
70,0.103
71,2.937
72,0.103
73,0.567
74,0.258
75,3.040
76,2.010
77,5.668
78,2.473
79,7.008
80,7.008
81,2.783
82,17.829
83,1.340
84,3.865
85,33.855
86,0.206
87,2.113
88,0.567
89,0.103
90,3.556
91,8.296
92,174.838
93,2.113
94,1.031
95,0.928
96,7.523
97,1.443
98,0.103
99,0.155
100,0.464
101,7.575
102,0.103
103,2.370
104,0.155
105,0.361
106,1.237
107,2.473
108,3.865
109,7.163
110,0.979
111,3.659
112,0.155
113,0.155
114,0.309
115,8.399
116,6.956
117,1.288
118,0.670
119,5.204
120,0.103
121,4.741
122,1.649
123,2.216
124,1.391
125,0.103
126,1.855
127,0.258
128,0.155
129,0.824
130,5.462
131,0.103
132,7.214
133,3.607
134,4.431
135,11848.784
136,8.451
137,18.550
138,5.668
139,133.202
140,1.546
141,0.824
142,6.956
143,18.344
144,2.937
145,2.525
146,0.309
147,0.361
148,0.309
149,2.010
150,0.103
151,0.670
152,83.889
153,4.174
154,0.567
155,0.670
156,7.935
157,3.040
158,0.155
159,0.103
160,0.206
161,3.607
162,5.514
163,0.309
164,3.813
165,0.979
166,1.288
167,2.061
168,47.355
169,6.235
170,3.916
171,0.155
172,1.082
173,1.391
174,9.997
175,5.050
176,2.164
177,0.258
178,4.535
179,0.155
180,14.377
181,2.267
182,19.169
183,4.535
184,0.515
185,0.206
186,4.689
187,1.649
188,0.670
189,1.494
190,7.935
191,0.206
192,1.597
193,69.667
194,2.989
195,5.359
196,0.103
197,0.103
198,2.525
199,0.412
200,0.309
201,1.804
202,7.163
203,0.103
204,4.844
205,0.670
206,0.103
207,14.686
208,0.876
209,0.309
210,0.876
211,0.103
212,0.103
213,0.309
214,1.443
215,0.979
216,1.031
217,0.103
218,0.103
219,1.494
220,0.412
221,1.855
222,0.618
223,0.670
224,1.082
225,0.103
226,3.246
227,0.155
228,1.855
229,19.426
230,0.361
231,1.752
232,1.804
233,0.155
234,3.143
235,9.121
236,5.617
237,2.216
238,4.431
239,0.464
240,8.760
241,50.447
242,3.504
243,0.412
244,3.813
245,0.464
246,0.876
247,1.031
248,1.185
249,1.494
250,0.206
251,1.134
252,1.546
253,1.494
254,0.258
255,28.908
256,0.258
257,0.721
258,2.576
259,0.155
260,106.614
261,2.628
262,0.464
263,6.183
264,1.700
265,0.361
266,0.567
267,0.103
268,0.206
269,5.874
270,5.926
271,48.334
272,16.386
273,0.103
274,3.556
275,0.309
276,0.206
277,0.361
278,0.155
279,0.361
280,0.103
281,2.010
282,0.103
283,0.876
284,3.452
285,1.649
286,4.689
287,1.649
288,33.906
289,23.240
290,0.721
291,0.155
292,2.834
293,4.844
294,2.422
295,0.103
296,0.876
297,3.659
298,0.412
299,0.979
300,0.773
301,0.361
302,0.155
303,0.618
304,3.710
305,0.206
306,4.225
307,0.464
308,3.040
309,0.928
310,1.082
311,0.309
312,1.237
313,3.298
314,0.258
315,78.685
316,3.349
317,0.464
318,0.618
319,0.928
320,49.777
321,5.462
322,8.348
323,4.019
324,2.886
325,2.731
326,1.237
327,4.122
328,1.391
329,0.515
330,0.258
331,0.103
332,5.411
333,22.673
334,0.103
335,101.770
336,0.103
337,3.813
338,98.730
339,1.752
340,4.225
341,0.155
342,2.989
343,0.258
344,2.216
345,0.103
346,0.155
347,0.103
348,0.721
349,7.832
350,0.103
351,11.027
352,4.895
353,8.039
354,94.968
355,1.340
356,3.916
357,4.586
358,0.412
359,4.535
360,0.928
361,1.134
362,5.823
363,2.267
364,0.155
365,2.473
366,1.134
367,2.216
368,4.174
369,6.802
370,0.103
371,0.309
372,8.554
373,3.968
374,0.618
375,30.505
376,12.367
377,0.103
378,8.708
379,1.700
380,0.979
381,0.155
382,2.422
383,18.911
384,0.928
385,63.484
386,3.349
387,2.319
388,0.773
389,198.129
390,1.443
391,6.235
392,0.412
393,1.134
394,0.103
395,0.309
396,0.103
397,2.473
398,18.087
399,0.670
400,3.762
401,0.721
402,0.515
403,0.876
404,27.620
405,0.876
406,2.680
407,31.587
408,2.989
409,11.749
410,3.298
411,0.618
412,1.907
413,0.670
414,0.103
415,1.752
416,0.412
417,0.824
418,0.103
419,5.771
420,0.979
421,3.040
422,10.357
423,3.659
424,0.515
425,3.195
426,3.556
427,3.143
428,0.103
429,1.288
430,12.934
431,0.464
432,1.546
433,20.405
434,4.741
435,1.340
436,1.185
437,962.407
438,17.314
439,0.928
440,0.155
441,1.391
442,9.275
443,1.597
444,1.752
445,1.649
446,0.773
447,11.903
448,0.206
449,0.103
450,0.773
451,0.721
452,0.258
453,0.824
454,1.288
455,3.968
456,5.462
457,16.798
458,0.515
459,2.731
460,4.483
461,19.942
462,27.774
463,0.103
464,0.876
465,1.185
466,0.309
467,0.567
468,1.237
469,0.103
470,0.258
471,0.361
472,1.804
473,0.103
474,7.420
475,0.258
476,5.462
477,1.185
478,0.258
479,276.556
480,2.370
481,9.069
482,0.618
483,1.752
484,16.438
485,1.546
486,0.103
487,5.823
488,0.876
489,0.412
490,3.401
491,4.947
492,0.103
493,0.309
494,0.721
495,0.103
496,1.134
497,0.567
498,0.670
499,1.237
500,1.237
501,21.951
502,4.019
503,2.010
504,0.206
505,0.206
506,0.515
507,0.155
508,3.916
509,0.206
510,0.309
511,0.258
512,0.155
513,0.876
514,1.082
515,0.412
516,0.670
517,0.412
518,5.256
519,11.439
520,0.773
521,1.082
522,1.340
523,5.720
524,6.132
525,7.266
526,0.515
527,1.855
528,0.206
529,0.515
530,26.331
531,2.164
532,3.968
533,1.958
534,0.515
535,1.700
536,2.680
537,0.103
538,0.258
539,1.340
540,1.031
541,0.155
542,0.309
543,4.947
544,4.947
545,1.443
546,1.082
547,7.214
548,0.309
549,1.288
550,102.234
551,0.361
552,1.494
553,14.119
554,1.237
555,17.932
556,2.937
557,0.567
558,0.103
559,0.155
560,0.773
561,7.781
562,13.449
563,0.464
564,4.535
565,6.905
566,0.721
567,2.010
568,0.773
569,0.824
570,81.673
571,3.659
572,1.649
573,0.206
574,0.103
575,1.649
576,0.361
577,1.340
578,0.824
579,0.361
580,3.607
581,0.412
