 ,Area
1,69.410
2,1.391
3,3.040
4,2.164
5,5.565
6,1.958
7,62.041
8,5.101
9,4.225
10,23.806
11,5.204
12,3.762
13,3.968
14,7.369
15,52.250
16,0.773
17,3.246
18,1.546
19,6.390
20,1.855
21,3.298
22,4.225
23,1.804
24,0.979
25,1.494
26,1.855
27,13.243
28,2.783
29,2.267
30,1.907
31,2.576
32,2.628
33,2.267
34,0.155
35,1.907
36,2.113
37,1.185
38,6.287
39,1.185
40,1.288
41,33.236
42,0.824
43,1.340
44,2.113
45,0.103
46,0.979
47,1.907
48,0.979
49,2.473
50,1.031
51,2.628
52,1.546
53,1.907
54,1.546
55,0.618
56,1.031
