 ,Area
1,7.884
2,8.811
3,2.731
4,8.296
5,2.319
6,1.958
7,1.546
8,17.984
9,4.019
10,2.319
11,1.546
12,2.886
13,2.267
14,8.760
15,1.082
16,1.134
17,3.968
18,2.319
19,2.937
20,0.464
21,1.907
22,7.678
23,6.287
24,2.783
25,5.307
26,2.319
27,2.576
28,3.556
29,2.164
30,2.113
31,2.731
32,2.886
33,3.607
34,3.504
35,5.462
36,2.319
37,3.556
38,6.493
39,4.638
40,7.111
41,2.628
42,3.607
43,5.823
44,6.338
45,3.143
46,2.010
47,3.556
48,2.680
49,10.100
50,2.576
51,2.680
52,3.349
53,12.779
54,2.731
55,2.628
56,4.535
57,4.947
58,2.216
59,3.556
60,2.731
61,2.628
62,3.143
63,2.010
64,4.174
65,3.143
66,3.092
67,1.958
68,1.546
69,2.576
70,2.422
71,3.040
72,3.762
73,0.928
74,3.556
75,1.546
76,3.195
77,2.783
78,1.700
79,1.855
80,2.628
81,0.928
82,4.380
83,3.092
84,2.731
85,1.288
86,4.019
87,1.855
88,1.907
89,4.998
90,1.237
91,1.855
92,1.649
93,6.183
94,1.185
95,2.834
96,3.452
97,3.092
98,2.216
99,1.391
100,2.061
101,2.576
102,1.649
103,7.575
104,13.655
105,0.979
106,3.092
107,0.979
108,2.886
109,3.504
110,1.288
111,0.361
112,2.628
113,15.253
114,10.667
115,3.092
116,2.525
117,2.370
118,3.504
119,2.628
120,3.556
121,17.005
122,7.317
123,5.514
124,1.700
125,5.565
126,2.061
127,1.907
128,3.865
129,3.349
130,6.390
131,5.977
132,3.195
133,6.905
134,4.895
135,8.863
136,6.750
137,2.525
138,2.525
139,2.783
140,6.905
141,3.607
142,2.525
143,1.134
144,2.267
145,2.783
146,0.515
147,2.783
148,6.287
149,2.473
150,2.628
151,13.037
152,0.979
153,5.462
154,2.216
155,2.886
156,3.452
157,2.628
158,2.834
159,8.863
160,1.443
161,0.876
162,2.370
163,4.844
164,3.762
165,2.834
166,0.361
167,2.164
168,10.924
169,7.884
170,4.328
171,3.710
172,8.193
173,7.729
174,1.700
175,2.937
176,1.443
177,2.061
178,2.680
179,16.438
180,1.597
181,1.288
182,3.040
183,2.886
184,2.525
185,4.483
186,3.968
187,1.391
188,0.876
189,6.183
190,2.216
191,2.319
192,2.989
193,6.493
194,3.813
195,0.309
196,1.804
197,10.203
198,6.235
199,6.699
200,2.628
201,2.010
202,2.628
203,6.287
204,1.597
205,2.164
206,0.979
207,2.628
208,2.834
209,2.783
210,0.361
211,2.113
212,2.319
213,2.834
214,2.783
215,2.886
216,40.605
217,18.241
218,0.515
219,4.638
220,1.804
221,4.174
222,3.298
223,4.122
224,1.443
225,5.668
226,29.423
227,1.907
228,3.607
229,3.401
230,2.113
231,2.422
232,3.504
233,5.823
234,5.307
235,5.204
236,8.193
237,2.061
238,1.958
239,3.298
240,18.396
241,5.101
242,2.164
243,14.943
244,13.964
245,0.412
246,7.884
247,7.369
248,2.319
249,1.443
250,2.628
251,10.460
252,2.319
253,2.886
254,12.573
255,2.370
256,3.762
257,2.370
258,5.359
259,13.346
260,3.298
261,2.319
262,0.876
263,6.338
264,3.504
265,5.514
266,2.370
267,14.892
268,16.180
269,2.680
270,1.185
271,2.731
272,11.130
273,4.895
274,21.385
275,2.525
276,2.370
277,1.958
278,4.174
279,3.246
280,6.441
281,2.834
282,2.473
283,5.977
284,3.556
285,2.010
286,1.597
287,5.462
288,2.061
289,3.556
290,0.979
291,3.865
292,19.787
293,3.916
294,4.019
295,0.258
296,18.757
297,8.605
298,2.834
299,3.298
300,2.370
301,3.401
302,2.525
303,17.211
304,1.237
305,7.884
306,2.989
307,0.361
308,3.504
309,2.525
310,2.267
311,2.422
312,4.586
313,2.061
314,1.958
315,2.370
316,6.750
317,0.773
318,3.246
319,4.895
320,6.905
321,8.811
322,2.267
323,17.262
324,2.010
325,1.804
326,1.185
327,3.968
328,4.844
329,8.811
330,6.699
331,2.937
332,1.649
333,15.922
334,10.615
335,5.926
336,0.876
337,3.865
338,3.452
339,2.937
340,2.989
341,6.699
342,5.204
343,17.571
344,6.493
345,2.267
346,2.010
347,1.443
348,1.597
349,1.340
350,1.752
351,1.700
352,5.307
353,3.710
354,1.391
355,1.700
356,2.576
357,2.886
358,4.277
359,5.204
360,1.700
361,2.937
362,2.989
363,2.370
364,1.855
365,1.649
366,1.237
367,1.958
368,0.876
369,1.907
370,2.576
371,2.886
372,0.876
373,1.082
374,2.267
375,1.237
376,2.834
377,2.783
378,1.288
379,2.319
380,0.670
381,2.061
382,2.473
383,1.443
384,1.031
385,2.886
386,1.855
387,0.206
388,0.721
389,2.937
390,2.731
391,1.288
392,2.113
393,1.546
394,2.886
395,0.515
396,0.928
397,3.710
398,2.576
399,2.576
400,2.010
401,1.031
402,1.185
403,2.061
404,3.452
405,2.010
406,4.380
407,1.597
408,2.680
409,5.617
410,5.926
411,3.349
412,2.267
413,1.082
414,3.401
415,3.401
416,1.597
417,2.061
418,5.050
419,2.164
420,1.134
421,14.170
422,1.443
423,2.267
424,0.258
425,1.237
426,3.865
427,2.164
428,3.556
429,1.391
430,9.842
431,3.092
432,6.750
433,1.958
434,3.401
435,2.267
436,4.431
437,2.473
438,4.586
439,6.287
440,6.029
441,1.597
442,1.649
443,3.195
444,1.958
445,3.762
446,2.370
447,1.391
448,2.525
449,0.567
450,2.886
451,4.225
452,0.928
453,0.361
454,0.206
455,1.494
456,2.216
457,1.752
458,6.080
459,1.855
460,0.928
461,2.319
462,1.804
463,1.340
464,0.412
465,2.113
466,0.876
467,1.907
468,2.886
469,1.031
470,1.494
471,1.649
472,0.155
473,4.277
474,3.401
475,2.267
476,0.515
477,1.546
478,1.237
479,1.134
480,0.155
481,1.031
482,0.309
483,2.370
484,3.659
485,2.473
486,2.834
487,1.700
488,0.206
489,0.824
490,2.164
491,1.134
492,14.995
493,1.700
494,2.834
495,3.710
496,1.907
497,4.380
498,0.103
499,1.031
500,1.752
501,1.546
502,9.533
503,7.729
504,1.958
505,1.649
506,1.907
507,1.340
508,0.979
509,0.876
510,2.989
511,3.349
512,2.783
513,1.288
514,1.700
515,2.473
516,9.121
517,2.628
518,0.670
519,2.216
520,2.216
521,3.143
522,4.431
523,2.267
524,3.298
525,4.535
526,0.928
527,1.340
528,4.122
529,0.773
530,0.258
531,1.700
532,1.649
533,1.804
534,0.464
535,2.061
536,0.670
537,1.804
538,0.464
539,1.237
540,1.546
541,1.031
542,2.010
543,1.082
544,1.546
545,3.659
546,1.082
547,0.721
548,2.164
549,0.412
550,0.206
551,1.391
552,1.649
553,3.556
554,5.153
555,12.831
556,1.134
557,2.319
558,3.659
559,1.597
560,2.010
561,1.288
562,1.649
563,2.267
564,2.113
565,3.401
566,2.061
567,3.298
568,1.494
569,1.700
570,0.773
571,2.216
572,0.155
573,1.288
574,2.061
575,1.443
576,0.515
577,0.773
578,3.040
579,2.164
580,1.340
581,1.391
582,1.494
583,2.010
584,0.103
585,2.164
586,2.680
587,0.309
588,1.700
589,0.567
590,1.288
591,3.968
592,4.792
593,1.443
594,1.288
595,1.443
596,1.082
597,4.225
598,2.164
599,1.443
600,1.804
601,4.586
602,2.113
603,9.997
604,0.515
605,1.134
606,1.082
607,0.361
608,0.721
609,0.258
610,1.031
611,0.721
612,1.340
613,1.804
614,1.700
615,0.979
616,2.216
617,2.783
618,4.947
619,4.638
620,0.721
621,4.431
622,3.916
623,0.979
624,1.082
625,0.824
626,0.103
627,0.928
628,0.721
629,5.411
630,1.340
631,0.670
632,1.546
633,1.237
634,1.031
635,0.515
636,5.359
637,6.338
638,2.010
639,0.258
640,0.515
641,0.464
642,2.010
643,0.773
644,1.443
645,1.031
646,0.258
647,0.567
648,0.670
649,0.824
650,0.412
