 ,Area
1,35.349
2,13.964
3,0.206
4,0.206
5,0.155
6,17.468
7,17.365
8,370.442
9,2.886
10,0.567
11,0.515
12,8.090
13,4.535
14,3.246
15,14.170
16,4.174
17,4.174
18,2.576
19,5.514
20,2.473
21,3.452
22,2.473
23,3.659
24,5.359
25,4.019
26,4.019
27,47.922
28,0.773
29,11.388
30,4.174
31,6.235
32,0.618
33,4.277
34,1.546
35,5.307
36,4.535
37,2.680
38,15.046
39,3.813
40,1.855
41,3.143
42,3.143
43,7.678
44,31.072
45,9.069
46,3.040
47,3.143
48,2.267
49,2.267
50,3.762
51,2.525
52,7.729
53,0.824
54,3.040
55,2.216
56,1.237
57,7.626
58,4.122
59,1.752
60,7.832
61,13.655
62,2.216
63,11.697
64,3.195
65,5.204
66,1.134
67,7.111
68,4.071
69,2.731
70,3.607
71,1.546
72,0.103
73,2.628
74,2.783
75,0.979
76,0.567
77,1.443
78,5.256
79,3.659
80,2.834
81,5.256
82,8.451
83,3.710
84,2.886
85,2.783
86,1.907
87,16.850
88,0.258
89,3.865
90,4.586
91,9.069
92,4.071
93,2.010
94,17.984
95,3.452
96,4.019
97,3.607
98,2.731
99,4.380
100,2.731
101,3.659
102,6.853
103,11.388
104,11.285
105,4.174
106,1.340
107,13.243
108,10.924
109,0.206
110,2.989
111,3.143
112,5.050
113,1.391
114,1.546
115,2.886
116,7.987
117,2.370
118,2.370
119,17.984
120,2.989
121,3.607
122,1.134
123,3.452
124,12.573
125,11.697
126,2.731
127,2.525
128,4.225
129,0.515
130,3.092
131,9.687
132,2.216
133,2.628
134,4.328
135,0.670
136,0.309
137,0.361
138,12.006
139,1.546
140,3.040
141,2.834
142,2.731
143,12.315
144,2.370
145,3.556
146,1.134
147,31.742
148,73.686
149,2.731
150,2.473
151,6.441
152,5.874
153,4.998
154,22.261
155,1.288
156,3.504
157,10.873
158,15.768
159,2.113
160,2.731
161,2.473
162,0.824
163,4.071
164,3.195
165,2.010
166,1.958
167,0.258
168,4.328
169,4.586
170,0.258
171,1.031
172,1.546
173,3.710
174,1.082
175,2.422
176,3.143
177,4.277
178,2.473
179,2.886
180,2.834
181,7.420
182,1.752
183,2.525
184,2.370
185,1.391
186,0.103
187,0.979
188,2.164
189,0.824
190,0.928
191,11.182
192,4.380
193,3.659
194,1.082
195,2.113
196,3.092
197,0.103
198,2.731
199,1.907
200,0.567
201,0.464
202,1.804
203,1.494
204,3.556
205,0.206
206,10.667
207,9.584
208,1.958
209,2.113
210,1.340
211,1.082
212,0.206
213,1.597
214,7.472
215,0.670
216,5.153
217,0.824
218,6.029
219,2.937
220,2.886
221,7.678
222,1.958
223,1.031
224,6.183
225,1.546
226,6.750
227,2.525
228,1.855
229,2.680
230,0.670
231,6.802
