 ,Area
1,4.844
2,4.638
3,15.304
4,9.018
5,0.103
6,5.359
7,5.977
8,7.420
9,5.514
10,0.567
11,6.390
12,9.481
13,5.565
14,5.462
15,6.853
16,14.583
17,3.865
18,14.686
19,7.214
20,4.689
21,4.483
22,7.523
23,3.865
24,9.224
25,9.224
26,6.235
27,8.296
28,6.029
29,23.652
30,4.225
31,3.762
32,6.029
33,4.844
34,6.750
35,16.798
36,5.514
37,7.317
38,5.050
39,16.438
40,4.741
41,6.647
42,8.245
43,8.915
44,5.411
45,6.235
46,15.716
47,6.390
48,4.947
49,4.122
50,4.019
51,5.411
52,6.750
53,4.638
54,4.431
55,5.720
56,8.605
57,6.338
58,6.029
59,8.193
60,3.968
61,5.565
62,3.968
63,5.204
64,4.071
65,4.071
66,11.388
67,3.968
68,3.607
69,4.380
70,8.193
71,6.750
72,4.638
73,4.019
74,2.680
75,5.153
76,3.865
77,4.174
78,9.636
79,38.544
80,4.071
81,5.874
82,12.315
83,4.019
84,5.411
85,3.916
86,2.989
87,5.565
88,3.659
89,4.431
90,4.431
91,3.607
92,4.998
93,10.718
94,11.542
95,6.183
96,4.844
97,9.275
98,4.225
99,4.019
100,2.576
101,4.998
102,4.019
103,19.684
104,3.762
105,4.071
106,5.307
107,3.556
108,4.586
109,3.916
110,4.277
111,2.473
112,3.916
113,8.451
114,5.462
115,4.019
116,4.225
117,5.411
118,2.783
119,7.832
120,4.380
121,60.804
122,7.472
123,2.319
124,3.710
125,2.113
126,6.544
127,2.164
128,28.341
129,1.494
130,2.628
131,5.101
132,35.400
133,4.277
134,112.282
135,4.071
136,5.720
137,3.968
138,4.535
139,2.319
140,3.504
141,7.832
142,4.019
143,5.153
144,11.800
145,8.502
146,4.586
147,3.659
148,2.576
149,4.741
150,3.813
151,6.132
152,33.339
153,2.834
154,11.388
155,7.059
156,2.422
157,3.040
158,2.113
159,2.886
160,2.370
161,2.267
162,8.451
163,3.349
164,4.844
165,3.298
166,23.549
167,2.422
168,2.783
169,1.958
170,2.576
171,9.687
172,0.618
173,1.804
174,8.605
175,3.143
176,2.473
177,2.113
178,1.546
179,1.752
180,2.267
181,3.246
182,3.659
183,2.216
184,2.267
185,2.010
186,3.195
187,9.121
188,5.771
189,1.907
190,2.989
191,4.277
192,1.546
193,2.576
194,1.907
195,4.638
196,4.895
197,1.958
198,1.700
199,1.443
200,3.246
201,3.504
202,2.370
203,1.031
204,29.732
205,2.216
206,2.370
207,4.535
208,2.267
209,5.204
210,0.412
211,14.170
212,19.014
213,2.989
214,1.804
215,2.628
216,1.185
217,1.546
