 ,Area
1,2.525
2,0.515
3,0.464
4,3.865
5,4.638
6,2.473
7,2.319
8,1.082
9,3.710
10,9.533
11,3.349
12,14.067
13,3.452
14,15.562
15,28.444
16,8.966
17,1.907
18,0.206
19,11.130
20,13.604
21,5.204
22,3.813
23,10.821
24,2.989
25,2.113
26,5.359
27,3.246
28,0.412
29,2.319
30,4.535
31,2.937
32,6.080
33,4.071
34,46.737
35,3.556
36,4.122
37,4.689
38,3.349
39,2.267
40,6.493
41,2.370
42,8.193
43,3.195
44,5.771
45,5.617
46,4.071
47,3.401
48,3.659
49,3.607
50,8.657
51,11.439
52,2.989
53,4.689
54,0.928
55,4.071
56,3.452
57,3.607
58,2.680
59,4.895
60,2.628
61,2.628
62,4.019
63,5.514
64,3.349
65,6.750
66,3.401
67,7.266
68,4.277
69,5.720
70,0.052
71,2.010
72,0.515
73,8.657
74,25.455
75,2.783
76,2.937
77,4.586
78,3.195
79,1.082
80,4.174
81,1.134
82,3.968
83,4.174
84,1.597
85,2.680
86,3.298
87,3.401
88,5.668
89,3.659
90,7.059
91,2.834
92,2.783
93,34.370
94,3.607
95,3.298
96,2.937
97,5.617
98,3.968
99,4.431
100,2.937
101,4.689
102,2.731
103,2.525
104,4.895
105,2.937
106,6.750
107,2.473
108,1.391
109,18.035
110,4.328
111,2.834
112,7.472
113,1.134
114,19.993
115,3.040
116,2.473
117,3.401
118,7.832
119,1.185
120,3.040
121,8.605
122,2.783
123,2.319
124,1.649
125,0.309
126,3.504
127,3.040
128,3.298
129,3.349
130,5.307
131,18.447
132,2.628
133,2.576
134,5.153
135,2.525
136,1.494
137,0.567
138,6.750
139,3.916
140,3.813
141,6.183
142,7.008
143,14.067
144,4.431
145,20.148
146,5.565
147,1.185
148,42.718
149,1.855
150,2.422
151,3.556
152,3.556
153,2.680
154,24.631
155,3.762
156,4.071
157,5.101
158,2.834
159,1.804
160,75.593
161,3.246
162,17.520
163,2.937
164,8.399
165,5.050
166,3.556
167,3.813
168,3.968
169,3.246
170,5.411
171,13.191
172,0.103
173,21.385
174,11.388
175,3.813
176,14.686
177,3.298
178,3.607
179,7.472
180,2.783
181,6.493
182,0.979
183,0.258
184,6.699
185,2.783
186,2.113
187,2.834
188,9.842
189,5.771
190,13.501
191,2.731
192,16.026
193,5.050
194,3.349
195,17.211
196,1.494
197,20.148
198,19.942
199,5.256
200,3.762
201,1.237
202,0.052
203,5.771
204,3.195
205,6.441
206,3.092
207,6.390
208,28.599
209,3.865
210,19.169
211,20.354
212,36.173
213,3.968
214,6.544
215,1.340
216,33.648
217,4.998
218,16.798
219,2.370
220,7.008
221,22.930
222,4.895
223,9.687
224,5.617
225,4.792
226,2.422
227,3.143
228,3.556
229,11.697
230,20.869
231,3.968
232,14.428
233,3.556
234,4.483
235,1.185
236,14.531
237,11.800
238,2.267
239,15.304
240,0.052
241,0.052
242,4.483
243,2.628
244,13.449
245,9.687
246,4.586
247,3.710
248,18.911
249,13.398
250,3.916
251,2.886
252,4.895
253,3.143
254,7.987
255,5.256
256,2.834
257,2.783
258,0.103
259,5.977
260,4.844
261,1.391
262,6.905
263,2.473
264,2.576
265,21.230
266,3.040
267,22.312
268,20.921
269,3.452
270,3.968
271,0.103
272,23.188
273,2.473
274,3.916
275,1.855
276,9.275
277,3.968
278,5.153
279,9.224
280,0.052
281,7.111
282,4.586
283,5.926
284,13.552
285,4.174
286,13.243
287,2.834
288,10.048
289,15.304
290,1.700
291,4.689
292,2.576
293,1.855
294,2.886
295,3.813
296,0.155
297,4.792
298,4.535
299,3.762
300,2.937
301,2.783
302,78.994
303,22.209
304,22.467
305,5.668
306,3.195
307,19.993
308,24.476
309,2.576
310,1.288
311,4.792
312,2.525
313,3.556
314,28.959
315,14.531
316,5.411
317,1.546
318,3.246
319,0.052
320,1.082
321,0.103
322,23.394
323,0.412
324,3.401
325,1.494
326,2.783
327,6.132
328,3.143
329,5.977
330,4.225
331,3.349
332,2.783
333,4.019
334,7.523
335,3.246
336,4.535
337,2.061
338,2.783
339,1.907
340,1.958
341,18.550
342,3.504
343,1.700
344,2.525
345,9.121
346,2.267
347,3.556
348,1.134
349,2.061
350,0.928
351,6.080
352,4.277
353,8.605
354,0.618
355,4.947
356,5.101
357,0.824
358,4.071
359,7.781
360,24.373
361,6.493
362,59.310
363,2.113
364,6.596
365,1.391
366,5.256
367,2.473
368,6.029
369,8.760
370,0.052
371,5.771
372,1.546
373,6.338
374,6.132
375,2.834
376,98.730
377,3.968
378,0.052
379,2.783
380,1.907
381,25.301
382,37.771
383,3.452
384,3.092
385,5.926
386,8.915
387,0.052
388,3.298
389,66.266
390,3.143
391,48.128
392,5.874
393,19.272
394,3.143
395,3.659
396,1.958
397,2.164
398,2.370
399,21.024
400,2.216
401,3.401
402,25.146
403,1.237
404,5.720
405,6.029
406,1.391
407,14.325
408,2.783
409,5.204
410,7.266
411,5.050
412,6.596
413,12.882
414,4.792
415,14.892
416,23.703
417,17.829
418,15.871
419,10.667
420,4.792
421,2.989
422,8.451
423,17.005
424,1.546
425,1.700
426,11.955
427,4.689
428,18.396
429,1.804
430,2.525
431,9.481
432,2.680
433,5.565
434,7.575
435,18.241
436,10.976
437,7.884
438,58.228
439,7.626
440,25.971
441,3.246
442,4.277
443,9.018
444,33.855
445,0.052
446,2.576
447,0.052
448,19.375
449,2.370
450,3.246
451,7.369
452,2.422
453,33.185
454,2.010
455,3.452
456,3.916
457,3.349
458,0.052
459,8.554
460,3.762
461,2.937
462,2.937
463,6.802
464,9.894
465,0.721
466,2.010
467,0.721
468,5.617
469,12.367
470,2.989
471,1.649
472,2.216
473,4.741
474,7.420
475,34.421
476,1.288
477,3.143
478,5.101
479,14.943
480,2.783
481,0.979
482,2.422
483,32.979
484,3.040
485,2.164
486,2.267
487,14.634
488,3.710
489,2.525
490,7.214
491,8.811
492,5.668
493,0.052
494,0.052
