 ,Area
1,1.546
2,1.752
3,3.504
4,2.061
5,1.494
6,3.092
7,4.586
8,1.546
9,4.225
10,11.491
11,3.298
12,3.401
13,26.589
14,1.958
15,3.246
16,1.855
17,1.649
18,2.525
19,1.907
20,12.882
21,3.452
22,2.731
23,3.556
24,4.328
25,0.103
26,3.452
27,2.783
28,0.309
29,3.865
30,2.370
31,1.031
32,4.535
33,6.750
34,1.082
35,2.628
36,0.103
37,0.876
38,2.267
39,2.061
40,2.319
41,4.947
42,8.966
43,3.916
44,3.710
45,0.206
46,15.922
47,2.731
48,1.958
49,0.412
50,2.370
51,1.288
52,2.886
53,20.096
54,2.886
55,1.134
56,1.958
57,1.031
58,16.489
59,3.143
60,6.647
61,13.294
62,22.621
63,0.309
64,1.597
65,3.504
66,1.391
67,3.865
68,1.546
69,31.793
70,2.731
71,4.328
72,14.170
73,4.019
74,2.319
75,2.525
76,2.628
77,3.504
78,2.783
79,5.153
80,14.892
81,2.937
82,2.937
83,7.626
84,2.267
85,2.834
86,4.328
87,3.504
88,2.576
89,11.233
90,1.546
91,3.092
92,2.731
93,8.554
94,1.082
95,1.134
96,3.452
97,0.309
98,2.370
99,2.628
100,7.523
101,6.493
102,14.170
103,6.647
104,3.607
105,18.035
106,1.752
107,2.834
108,2.010
109,1.700
110,2.576
111,5.101
112,6.544
113,2.061
114,3.452
115,2.113
116,1.958
117,5.256
118,1.134
119,3.401
120,15.613
121,1.907
122,1.134
123,2.525
124,2.886
125,4.741
126,8.348
127,8.039
128,3.504
129,3.710
130,2.834
131,9.739
132,1.597
133,2.164
134,2.525
135,1.546
136,3.401
137,3.092
138,6.493
139,7.008
140,3.246
141,4.277
142,2.164
143,3.710
144,0.773
145,5.307
146,4.328
147,0.876
148,2.628
149,4.380
150,8.451
151,3.143
152,12.367
153,3.504
154,3.762
155,3.813
156,9.275
157,2.937
158,10.563
159,0.103
160,2.576
161,3.401
162,3.401
163,1.082
164,1.546
165,3.710
166,8.915
167,1.752
168,3.143
169,4.483
170,6.699
171,0.103
172,3.143
173,2.061
174,13.037
175,5.977
176,2.783
177,3.401
178,2.113
179,1.391
180,20.199
181,2.422
182,0.824
183,2.834
184,1.185
185,10.615
186,4.122
187,8.708
188,1.391
189,3.092
190,1.494
191,13.346
192,11.955
193,1.031
194,13.243
195,0.103
196,1.907
197,1.082
198,2.422
199,3.556
200,0.721
201,5.359
202,2.164
203,8.090
204,1.752
205,3.092
206,1.855
207,0.670
208,0.309
209,9.430
210,1.958
211,2.628
212,2.164
213,18.550
214,2.267
215,1.185
216,9.945
217,4.483
218,0.876
219,3.040
220,2.937
221,5.617
222,4.998
223,5.874
224,9.327
225,9.739
226,2.525
227,0.155
228,4.844
229,1.185
230,6.338
231,5.307
232,2.061
233,3.298
234,1.288
235,3.401
236,4.792
237,4.638
238,1.288
239,3.607
240,11.646
241,9.430
242,1.958
243,1.958
244,2.473
245,2.525
246,8.039
247,7.472
248,1.237
249,1.391
250,2.834
251,7.575
252,4.895
253,14.789
254,8.915
255,4.638
256,5.411
257,0.824
258,2.937
259,2.216
260,1.958
261,2.267
262,1.443
263,2.783
264,4.019
265,0.567
266,4.122
267,3.916
268,1.237
269,0.567
270,0.721
271,0.206
272,1.958
273,3.195
274,1.237
275,0.515
276,5.926
277,2.422
278,1.494
279,2.061
280,2.113
281,2.061
282,2.731
283,2.989
284,30.454
285,3.556
286,5.256
287,3.504
288,2.576
289,1.494
290,1.340
291,5.720
292,2.783
293,0.155
294,2.525
295,0.773
296,0.979
297,3.659
298,7.059
299,0.206
300,1.546
301,2.937
302,2.576
303,2.010
304,0.103
305,1.391
306,2.680
307,1.546
308,2.370
309,1.031
