 ,Area
1,1.804
2,4.741
3,11.800
4,2.267
5,2.370
6,2.576
7,6.905
8,1.546
9,1.958
10,4.741
11,2.834
12,3.349
13,4.277
14,2.267
15,2.319
16,2.370
17,1.443
18,1.958
19,1.288
20,2.422
21,2.422
22,2.370
23,3.452
24,2.576
25,3.452
26,3.504
27,2.164
28,2.113
29,2.164
30,2.422
31,1.597
32,2.113
33,1.752
34,2.216
35,3.195
36,7.935
37,5.514
38,3.659
39,2.216
40,8.605
41,2.061
42,2.680
43,3.607
44,2.216
45,2.937
46,3.040
47,5.823
48,5.307
49,2.113
50,2.731
51,7.163
52,1.443
53,2.473
54,2.370
55,2.834
56,2.473
57,6.235
58,7.472
59,1.649
60,2.834
61,3.349
62,3.092
63,2.731
64,2.680
65,2.370
66,3.092
67,2.422
68,0.928
69,2.113
70,8.296
71,2.010
72,2.937
73,1.443
74,0.773
75,2.834
76,14.170
77,3.452
78,8.039
79,2.370
80,2.267
81,2.164
82,1.494
83,2.113
84,1.237
85,4.277
86,2.010
87,3.452
88,2.216
89,2.525
90,1.855
91,2.525
92,2.680
93,2.164
94,5.874
95,3.762
96,3.143
97,2.525
98,3.401
99,2.422
100,2.783
101,2.216
102,3.195
103,1.391
104,7.214
105,2.216
106,2.473
107,3.762
108,12.522
109,2.267
110,2.886
111,2.473
112,35.091
113,2.783
114,2.731
115,1.804
116,2.319
117,5.874
118,9.069
119,3.143
120,7.987
121,3.762
122,2.783
123,3.092
124,3.401
125,2.628
126,2.422
127,2.216
128,2.834
129,9.842
130,2.525
131,13.294
132,8.811
133,3.143
134,0.773
135,3.143
136,0.618
137,30.505
138,3.349
139,2.886
140,2.525
141,2.937
142,5.874
143,2.937
144,2.061
145,2.937
146,3.710
147,2.989
148,1.443
149,8.296
150,86.105
151,131.450
152,3.452
153,0.773
154,2.525
155,2.525
156,13.655
157,2.628
158,3.298
159,0.361
160,2.473
161,3.040
162,4.535
163,1.546
164,2.731
165,3.246
166,3.298
167,1.597
168,2.010
169,24.322
170,0.361
171,2.164
172,7.472
173,3.143
174,1.958
175,4.122
176,2.834
177,1.494
178,2.525
179,1.494
180,24.528
181,42.408
182,1.237
183,2.525
184,2.267
185,15.201
186,2.834
187,2.164
188,1.288
189,2.216
190,2.319
191,7.781
192,1.494
193,1.546
194,0.103
195,1.855
196,0.721
197,2.061
198,1.237
199,2.473
200,2.370
201,2.886
202,9.739
203,2.731
204,1.855
205,5.823
206,2.473
207,14.789
208,2.680
209,2.576
210,0.412
211,23.497
212,1.134
213,2.267
214,1.649
215,2.834
216,4.328
217,1.649
218,5.514
219,1.134
220,1.391
221,2.937
222,6.802
223,3.040
224,2.989
225,1.907
226,2.525
227,4.586
228,1.649
229,0.721
230,1.752
231,0.464
232,2.783
233,1.546
234,1.907
235,1.597
236,3.349
237,6.853
238,1.443
239,1.494
240,1.185
241,2.319
242,12.779
243,2.525
244,0.979
245,4.122
246,3.452
247,1.237
248,0.206
249,10.151
250,2.783
251,3.298
252,1.907
253,2.473
254,3.349
255,0.309
256,0.258
257,1.855
258,2.422
259,29.423
260,2.886
261,2.061
262,2.834
263,2.319
264,2.061
265,4.277
266,1.391
267,2.370
268,1.752
269,1.237
270,2.164
271,1.958
272,31.175
273,5.874
274,5.359
275,2.113
276,13.964
277,1.546
278,2.319
279,0.258
280,2.010
281,1.649
282,30.454
283,3.246
284,2.989
285,2.061
286,2.113
287,3.143
288,2.473
289,2.473
290,2.061
291,1.494
292,1.907
293,0.670
294,1.907
295,1.082
296,1.288
297,21.951
298,2.164
299,1.907
300,5.204
301,2.164
302,1.700
303,1.855
304,2.319
305,1.597
306,2.319
307,1.288
308,2.010
309,1.700
310,0.928
311,4.174
312,2.061
313,1.391
314,1.907
315,2.164
316,2.473
317,3.556
318,1.649
319,2.422
320,0.206
321,1.597
322,7.987
323,1.649
324,2.113
325,0.979
326,1.288
327,1.597
328,2.886
329,7.523
330,2.628
331,1.134
332,2.267
333,2.576
334,0.928
335,0.361
336,2.319
337,2.010
338,2.576
339,1.752
340,2.164
341,1.031
342,6.699
343,1.546
344,1.443
345,3.143
346,2.319
347,2.422
348,2.113
349,0.928
350,2.319
351,2.473
352,1.958
353,2.061
354,1.649
355,1.649
356,2.010
357,2.216
358,1.958
359,2.267
360,2.370
361,47.613
362,1.391
363,2.216
364,1.700
365,1.907
366,6.802
367,1.597
368,2.370
369,2.267
370,2.422
371,2.886
