 ,Area
1,2.216
2,5.462
3,4.689
4,6.441
5,2.525
6,2.989
7,2.989
8,3.865
9,5.565
10,3.401
11,3.195
12,5.977
13,2.061
14,5.823
15,2.422
16,6.132
17,4.122
18,3.865
19,2.061
20,5.617
21,3.246
22,2.937
23,2.113
24,6.905
25,4.844
26,17.262
27,2.937
28,4.535
29,1.340
30,3.349
31,3.246
32,15.562
33,5.359
34,3.401
35,2.010
36,9.636
37,6.647
38,3.040
39,3.143
40,2.525
41,1.237
42,3.246
43,3.349
44,2.525
45,3.762
46,9.945
47,5.874
48,3.040
49,1.700
50,3.504
51,0.258
52,1.288
53,8.554
54,5.771
55,2.113
56,2.473
57,5.411
58,0.258
59,2.525
60,23.394
61,0.412
62,2.886
63,6.235
64,6.956
65,2.576
66,6.905
67,12.367
68,15.046
69,2.525
70,3.710
71,49.262
72,5.359
73,2.473
74,4.071
75,3.092
76,2.783
77,4.225
78,4.380
79,3.968
80,1.907
81,6.390
82,3.504
83,2.061
84,2.628
85,1.494
86,2.216
87,1.546
