 ,Area
1,0.824
2,3.401
3,4.122
4,1.752
5,2.576
6,1.700
7,3.040
8,3.607
9,0.052
10,20.045
11,4.586
12,1.958
13,2.525
14,2.886
15,2.319
16,11.542
17,7.626
18,2.216
19,3.246
20,3.143
21,2.989
22,10.512
23,2.886
24,2.164
25,7.369
26,1.649
27,2.989
28,3.349
29,4.689
30,2.783
31,2.886
32,3.143
33,8.708
34,2.783
35,2.370
36,5.977
37,2.010
38,2.473
39,28.599
40,3.968
41,2.370
42,4.122
43,1.804
44,3.607
45,11.852
46,1.958
47,2.267
48,0.515
49,7.729
50,1.237
51,2.216
52,2.473
53,3.556
54,2.164
55,0.824
56,2.216
57,1.855
58,2.628
59,1.031
60,1.804
61,2.834
62,6.596
63,1.649
64,27.774
65,0.052
66,1.185
67,1.804
68,2.886
69,2.319
70,1.443
71,2.216
72,10.821
73,0.412
74,0.567
75,1.082
76,2.164
77,2.937
78,1.288
79,2.216
80,2.319
81,3.092
82,9.584
83,0.928
84,1.752
85,1.907
86,2.113
87,2.113
88,0.670
