 ,Area
1,5.514
2,16.592
3,1.340
4,1.855
5,3.452
6,2.937
7,3.246
8,6.544
9,3.659
10,4.947
11,2.731
12,2.319
13,1.907
14,3.298
15,1.443
16,2.010
17,3.710
18,2.783
19,54.415
20,3.401
21,3.607
22,2.731
23,3.298
24,2.422
25,1.391
26,3.865
27,2.113
28,9.121
29,2.680
30,4.431
31,2.164
32,9.997
33,3.401
34,1.546
35,2.010
36,3.143
37,4.431
38,3.556
39,3.040
40,9.172
41,3.401
42,2.628
43,4.998
44,3.349
45,2.576
46,41.635
47,12.831
48,3.607
49,15.562
50,2.680
51,7.935
52,3.762
53,2.834
54,2.525
55,5.771
56,3.401
57,2.164
58,3.762
59,2.164
60,3.556
61,0.103
62,0.258
63,1.082
64,5.565
65,1.391
66,2.886
67,3.195
68,9.584
69,2.113
70,2.783
71,13.861
72,20.251
73,4.638
74,2.216
75,6.080
76,25.404
77,4.328
78,2.576
79,5.411
80,3.504
81,4.792
82,2.576
83,4.844
84,3.040
85,5.101
86,4.638
87,1.649
88,2.731
89,3.916
90,2.937
91,3.092
92,2.628
93,4.122
94,4.380
95,7.008
96,11.079
97,2.783
98,5.668
99,2.937
100,2.370
101,8.760
102,2.937
103,1.700
104,3.143
105,6.132
106,2.783
107,3.040
108,2.834
109,2.061
110,26.744
111,6.338
112,2.783
113,2.370
114,4.792
115,15.613
116,2.783
117,2.216
118,3.710
119,1.597
120,3.607
121,13.604
122,8.966
123,4.792
124,2.834
125,2.113
126,3.092
127,5.256
128,2.267
129,2.937
130,16.077
131,4.071
132,2.113
133,3.092
134,21.281
135,2.783
136,2.319
137,1.340
138,3.710
139,20.663
140,2.164
141,9.842
142,4.483
143,6.544
144,2.267
145,3.968
146,3.298
147,3.504
148,3.659
149,1.391
150,3.040
151,2.061
152,2.886
153,2.267
154,1.546
155,0.979
156,6.647
157,1.855
158,3.298
159,33.133
160,1.546
161,2.319
162,4.483
163,3.349
164,5.720
165,4.122
166,4.174
167,3.246
168,24.373
169,0.773
170,3.968
171,1.443
172,1.958
173,0.824
174,3.607
175,0.155
176,9.894
177,4.741
178,21.694
179,2.989
180,1.134
181,2.473
182,1.958
183,2.834
184,2.628
185,3.092
186,1.031
187,2.422
188,1.443
189,2.886
190,2.319
191,1.752
192,1.752
193,15.819
194,2.061
195,2.473
196,6.750
197,2.113
198,2.267
199,2.680
200,1.082
201,3.349
202,1.185
203,4.225
204,0.464
205,1.340
206,8.657
207,3.659
208,3.968
209,0.309
210,5.720
211,0.206
212,1.031
213,0.412
214,1.597
215,1.958
216,3.968
217,6.802
218,1.752
219,2.267
220,5.617
221,2.886
222,1.907
223,3.040
224,3.092
225,2.010
226,17.778
227,1.494
228,1.907
229,0.412
230,12.315
231,1.804
232,2.937
233,2.628
234,2.989
235,20.199
236,1.855
237,3.401
238,7.111
239,3.195
240,2.680
241,2.937
242,2.525
243,2.473
244,4.277
245,13.552
246,0.515
247,1.649
248,2.061
249,3.813
250,0.309
251,2.216
252,2.267
253,1.752
254,4.535
255,4.071
256,0.618
257,1.237
258,3.813
259,5.359
260,2.525
261,52.457
262,1.391
263,2.731
264,2.370
265,2.886
266,9.945
267,1.855
268,4.071
269,2.061
270,0.515
271,1.700
272,3.246
273,0.928
274,3.659
275,2.473
276,16.644
277,1.185
278,2.680
279,1.752
280,0.464
281,1.134
282,5.411
283,1.391
284,0.618
285,2.061
286,6.699
287,1.907
288,0.361
289,1.031
290,1.288
291,1.804
292,0.567
293,3.659
294,2.989
295,0.567
296,7.111
297,1.958
298,2.834
299,0.773
300,2.473
301,13.243
302,1.031
303,0.979
304,1.855
305,0.515
306,1.494
307,2.422
308,2.267
309,0.928
310,0.928
311,1.185
312,2.061
313,1.958
314,1.907
315,1.546
316,1.185
317,1.391
318,2.680
319,0.824
320,9.069
321,6.853
322,2.576
323,0.670
324,0.567
325,15.150
326,1.134
327,0.412
328,1.031
329,1.340
330,2.164
331,0.412
