 ,Area
1,11.955
2,4.071
3,2.319
4,7.163
5,2.319
6,3.092
7,6.287
8,3.092
9,8.451
10,3.401
11,4.122
12,3.556
13,3.607
14,1.855
15,10.512
16,3.762
17,2.319
18,2.422
19,3.504
20,3.659
21,6.338
22,1.804
23,2.576
24,3.607
25,3.195
26,5.462
27,2.834
28,2.113
29,4.019
30,6.853
31,3.762
32,7.163
33,2.834
34,5.720
35,1.855
36,0.773
37,3.762
38,4.844
39,2.834
40,4.277
41,11.542
42,4.844
43,5.204
44,3.143
45,3.762
46,4.947
47,3.092
48,1.443
49,5.668
50,2.319
51,1.855
52,2.370
53,4.431
54,4.638
55,4.431
56,0.155
57,6.441
58,4.741
59,6.493
60,7.729
61,6.853
62,2.576
63,3.092
64,4.277
65,1.752
66,0.670
67,3.298
68,3.040
69,1.649
70,2.370
71,3.040
72,2.731
73,3.504
74,3.195
75,4.689
76,1.804
77,4.483
78,1.340
79,2.267
80,0.876
81,1.031
82,0.412
83,1.855
84,0.876
85,1.288
86,2.267
87,3.452
88,0.309
89,8.760
90,1.237
91,0.928
92,0.361
93,2.319
94,1.494
95,3.040
96,2.370
97,1.649
98,1.752
99,0.928
100,2.370
