 ,Area
1,0.206
2,5.617
3,1.700
4,191.997
5,4.071
6,1.340
7,1.752
8,0.670
9,0.567
10,4.225
11,0.258
12,0.155
13,1.082
14,2.113
15,1.494
16,3.813
17,1.134
18,2.164
19,1.907
20,10.563
21,0.979
22,2.267
23,2.422
24,4.071
25,0.309
26,36.586
27,1.288
28,1.907
29,0.464
30,13.088
31,4.431
32,0.824
33,1.855
34,0.979
35,2.680
36,0.206
37,0.618
38,2.216
39,0.103
40,0.258
41,0.258
42,4.380
43,0.464
44,0.103
45,1.700
46,7.523
47,9.121
48,6.750
49,9.327
50,3.092
51,0.567
52,1.288
53,28.959
54,4.638
55,2.061
56,1.288
57,14.222
58,1.288
59,3.040
60,31.948
61,1.649
62,0.155
63,3.040
64,1.237
65,0.206
66,21.436
67,0.361
68,0.103
69,1.494
70,0.773
71,3.607
72,3.040
73,7.111
74,2.164
75,0.618
76,0.361
77,0.567
78,0.618
79,0.206
80,2.061
81,2.731
82,4.741
83,3.556
84,3.607
85,0.928
86,4.122
87,1.649
88,16.386
89,0.361
90,0.567
91,1.907
92,11.749
93,2.010
94,1.804
95,3.865
96,1.391
97,1.907
98,5.411
99,2.680
100,3.092
101,10.254
102,0.361
103,1.391
104,1.340
105,1.340
106,0.670
107,5.874
108,5.668
109,1.134
110,1.546
111,0.206
112,1.597
113,0.309
114,157.988
115,1.597
116,1.237
117,2.834
118,1.958
119,3.349
120,0.670
121,3.865
122,3.349
123,30.505
124,20.715
125,0.361
126,10.718
127,2.319
128,1.804
129,2.061
130,1.443
131,2.370
132,129.750
133,0.824
134,2.628
135,2.216
136,3.659
137,0.361
138,5.565
139,7.781
140,2.628
141,2.989
142,11.388
143,9.791
144,15.459
145,0.773
146,0.979
147,0.824
148,12.831
149,2.422
150,3.298
151,2.989
152,3.092
153,1.907
154,48.540
155,0.412
156,0.979
157,6.544
158,4.431
159,1.443
160,0.928
161,2.216
162,14.428
163,4.122
164,3.298
165,2.370
166,1.700
167,0.670
168,5.359
169,3.762
170,0.824
171,0.773
172,3.195
173,7.059
174,1.907
175,8.348
176,1.649
177,0.824
178,0.618
179,3.195
180,5.204
181,1.546
182,2.216
183,1.752
184,2.267
185,7.214
186,0.721
187,2.267
188,1.907
189,8.296
190,0.567
191,2.834
192,3.092
193,10.667
194,4.122
195,82.704
196,0.773
197,0.258
198,12.522
199,9.018
200,16.129
201,4.586
202,8.760
203,1.391
204,0.979
205,2.267
206,1.546
207,1.546
208,3.298
209,1.185
210,0.103
211,722.540
212,2.783
213,1.288
214,2.576
215,1.804
216,3.865
217,2.061
218,150.722
219,1.494
220,0.309
221,0.361
222,2.576
223,1.494
224,4.431
225,0.824
226,4.689
227,0.773
228,3.556
229,0.412
230,0.103
231,0.206
232,0.258
233,9.172
234,2.576
235,1.134
236,5.204
237,5.307
