 ,Area
1,2.576
2,3.195
3,1.546
4,1.494
5,14.274
6,2.731
7,1.082
8,2.061
9,1.185
10,0.928
11,1.237
12,1.134
13,1.443
14,0.670
15,2.267
16,0.928
17,1.237
18,2.680
19,3.556
20,7.420
21,2.834
22,15.562
23,0.773
24,2.061
25,3.556
26,0.979
27,0.464
28,1.597
29,0.773
30,0.412
31,0.309
32,7.214
33,2.422
34,2.422
35,0.155
36,1.546
37,1.494
38,1.391
39,1.340
40,0.773
41,2.628
42,2.731
43,1.031
44,2.010
45,1.649
46,1.031
47,1.340
48,2.113
49,1.443
50,1.237
51,1.907
52,12.058
53,74.666
54,1.597
55,0.721
56,6.080
57,1.546
58,1.855
59,0.773
60,1.546
61,9.430
62,1.288
63,2.164
64,1.855
65,2.422
66,4.535
67,2.113
68,0.103
69,1.391
70,1.855
71,3.916
72,2.576
73,2.061
74,1.700
75,3.607
76,1.649
77,1.288
78,0.567
79,1.340
80,1.597
81,0.155
82,1.340
83,0.309
84,1.237
85,2.370
86,1.597
87,2.113
88,0.567
89,2.576
90,3.349
91,1.700
92,2.061
93,1.649
94,1.907
95,2.783
96,6.596
97,1.907
98,1.391
99,1.546
100,1.237
101,1.185
102,1.237
103,1.185
104,1.597
105,1.494
106,4.844
107,0.155
108,2.628
109,1.391
110,7.008
111,1.494
112,1.288
113,0.773
114,1.907
115,2.783
116,1.134
117,2.473
118,1.597
119,2.164
120,2.473
121,1.752
122,1.185
123,2.680
124,1.031
125,0.979
126,1.082
127,1.082
128,1.907
129,0.515
130,0.258
131,2.422
132,2.680
133,2.061
134,2.731
135,0.773
136,2.937
137,0.670
138,1.494
139,5.256
140,1.907
141,2.525
142,0.721
143,1.391
144,1.391
145,1.855
146,2.473
147,2.680
148,0.928
149,2.010
150,0.309
151,6.802
152,1.031
153,0.309
154,0.309
155,1.649
156,7.523
157,0.412
158,2.061
159,3.607
160,4.122
161,1.804
162,5.050
163,2.164
164,0.103
165,2.576
166,2.370
167,1.443
168,1.082
169,2.886
170,0.412
171,3.865
172,0.258
173,1.237
174,2.267
175,2.216
176,1.134
177,7.266
178,0.670
179,1.494
180,228.995
181,6.338
182,1.288
183,1.804
184,1.649
185,4.483
186,1.391
187,3.195
188,1.700
189,2.628
190,1.597
191,3.195
192,3.607
193,0.309
194,1.804
195,0.928
196,1.391
197,1.391
198,14.583
199,1.494
200,0.928
201,0.567
202,1.494
203,11.594
204,2.628
205,2.010
206,0.928
207,0.155
208,1.494
209,2.267
210,19.942
211,0.824
212,3.195
213,0.361
214,4.998
215,1.288
216,1.237
217,903.561
218,1.752
219,1.031
220,1.443
221,1.958
222,1.082
223,1.185
224,3.813
225,3.710
226,1.752
227,2.886
228,0.773
229,3.040
230,1.443
231,0.155
232,2.886
233,2.010
234,0.103
235,0.721
236,1.752
237,1.237
238,0.618
239,0.618
240,1.958
241,0.103
242,0.721
243,1.288
244,0.309
245,1.082
246,2.061
247,1.288
248,0.618
