 ,Area
1,6.905
2,2.886
3,1.958
4,2.216
5,1.907
6,4.277
7,1.443
8,2.937
9,2.989
10,6.905
11,11.852
12,1.597
13,2.834
14,2.886
15,0.618
16,2.473
17,3.195
18,2.525
19,2.680
20,3.298
21,1.288
22,3.040
23,3.349
24,13.552
25,2.576
26,3.040
27,10.203
28,2.422
29,3.040
30,13.655
31,2.731
32,2.216
33,1.855
34,4.122
35,4.689
36,3.916
37,0.670
38,2.937
39,1.700
40,1.031
41,2.834
42,1.237
43,5.307
44,4.844
45,6.802
46,0.258
47,1.185
48,4.535
49,2.628
50,1.031
51,3.349
52,2.989
53,5.050
54,2.525
55,1.134
56,0.824
57,1.546
58,2.731
59,9.378
60,1.134
61,2.010
62,3.195
63,3.556
64,2.628
65,5.256
66,0.618
67,0.464
68,2.113
69,0.206
70,3.865
71,7.214
72,1.958
73,3.298
74,1.958
75,1.443
76,1.494
77,3.143
78,0.309
