 ,Area
1,2.061
2,3.092
3,2.937
4,2.731
5,3.556
6,3.246
7,4.792
8,4.328
9,4.380
10,3.556
11,3.298
12,2.937
13,2.525
14,3.813
15,7.935
16,2.937
17,4.689
18,3.659
19,3.659
20,6.596
21,5.411
22,3.143
23,3.968
24,2.834
25,3.710
26,6.235
27,4.586
28,2.731
29,2.937
30,3.968
31,3.813
32,7.575
33,2.164
34,3.143
35,4.638
36,4.174
37,4.844
38,3.349
39,4.586
40,4.380
41,4.225
42,2.989
43,3.195
44,5.256
45,2.886
46,4.792
47,3.659
48,4.535
49,4.071
50,2.783
51,6.956
52,2.937
53,3.349
54,3.762
55,2.216
56,4.174
57,3.916
58,6.596
59,2.267
60,4.328
61,4.947
62,3.710
63,3.813
64,3.916
65,5.307
66,4.122
67,10.254
68,2.319
69,0.103
70,3.452
71,3.452
72,9.275
73,4.122
74,8.296
75,6.699
76,3.504
77,6.699
78,6.441
79,9.997
80,3.865
81,3.246
82,2.267
83,7.523
84,4.947
85,3.762
86,12.985
87,11.182
88,5.359
89,3.401
90,2.937
91,4.586
92,6.183
93,4.277
94,4.638
95,3.452
96,7.008
97,2.937
98,2.731
99,3.452
100,6.699
101,3.092
102,2.886
103,2.576
104,3.143
105,2.783
106,2.680
107,3.504
108,2.989
109,1.031
110,4.277
111,3.195
112,1.134
113,3.246
114,6.287
115,3.246
116,2.834
117,4.380
118,2.886
119,3.865
120,6.287
121,2.989
122,2.989
123,24.373
124,5.307
125,2.267
126,6.338
127,3.349
128,6.544
129,2.783
130,7.163
131,2.731
132,2.525
133,10.718
134,3.246
135,2.370
136,2.422
137,2.422
138,2.113
139,3.504
140,2.783
141,2.576
142,9.791
143,2.319
144,2.113
145,2.319
146,2.473
147,2.010
148,3.968
149,2.680
150,1.700
151,2.473
152,0.155
153,3.246
154,1.443
155,7.781
156,2.164
157,1.288
158,3.143
159,2.216
160,3.195
161,1.494
162,2.061
163,2.473
164,1.649
165,1.443
