 ,Area
1,7.781
2,4.483
3,2.010
4,6.183
5,2.525
6,2.370
7,5.462
8,3.813
9,3.143
10,2.576
11,2.525
12,2.061
13,2.370
14,13.604
15,5.359
16,1.546
17,2.113
18,2.886
19,2.628
20,2.422
21,2.834
22,2.370
23,2.937
24,2.731
25,2.834
26,7.832
27,2.834
28,5.565
29,3.143
30,2.989
31,2.370
32,2.628
33,5.359
34,2.731
35,3.504
36,7.266
37,2.989
38,3.040
39,2.576
40,3.762
41,1.185
42,3.298
43,2.834
44,4.431
45,3.040
46,3.195
47,3.556
48,2.989
49,3.968
50,3.916
51,2.525
52,5.153
53,1.958
54,3.195
55,3.092
56,2.680
57,3.143
58,3.710
59,4.998
60,3.298
61,2.319
62,2.834
63,3.195
64,4.225
65,3.040
66,2.886
67,3.143
68,2.834
69,3.040
70,2.680
71,2.886
72,3.556
73,3.659
74,2.834
75,4.844
76,2.886
77,3.195
78,4.844
79,1.597
80,3.298
81,5.050
82,4.947
83,13.243
84,3.092
85,1.649
86,3.556
87,4.019
88,2.061
89,3.452
90,3.556
91,3.143
92,2.834
93,2.576
94,3.710
95,2.473
96,4.174
97,8.863
98,4.689
99,2.680
100,2.576
101,2.628
102,3.556
103,6.441
104,2.422
105,3.504
106,0.876
107,3.504
108,1.700
109,2.937
110,10.100
111,3.349
112,2.989
113,3.504
114,1.700
115,3.452
116,1.494
117,2.267
118,3.195
119,2.576
120,2.680
121,2.370
122,2.370
123,3.349
124,3.143
125,2.216
126,2.628
127,3.298
128,2.370
129,2.783
130,2.525
131,2.628
132,3.452
133,1.391
134,3.195
135,2.370
136,2.576
137,2.628
138,2.113
139,2.576
140,3.556
141,2.319
142,2.628
143,2.783
144,3.349
145,10.512
146,2.319
147,3.401
148,3.349
149,4.071
150,3.040
151,4.638
152,4.019
153,2.113
154,7.884
155,1.134
156,2.113
157,3.092
158,2.267
159,2.370
160,14.531
161,2.370
162,2.267
163,1.907
164,2.113
165,5.256
166,2.886
167,2.937
168,1.958
169,2.989
170,2.989
171,3.040
172,2.576
173,1.649
174,2.989
175,5.617
176,2.422
177,2.319
178,2.783
179,3.246
180,1.546
181,1.237
182,2.370
183,6.905
184,2.267
185,0.155
186,27.826
187,11.439
188,6.390
189,1.597
190,2.113
191,2.834
192,2.680
193,6.699
194,2.473
195,2.010
196,1.855
197,3.246
198,1.494
199,1.855
200,1.958
201,5.256
202,1.134
203,2.267
204,1.546
205,1.391
206,2.319
207,1.804
208,1.855
209,0.618
210,3.040
211,4.792
212,16.902
213,15.356
214,15.304
215,5.101
216,0.052
217,1.804
218,1.752
219,1.031
220,2.886
221,0.721
222,2.473
223,1.082
224,3.762
225,4.277
226,1.340
227,2.422
228,1.082
229,1.546
230,1.288
231,2.113
232,0.979
233,1.237
234,57.919
235,0.928
236,9.327
237,0.721
238,0.412
