 ,Area
1,3.040
2,2.731
3,3.143
4,1.700
5,3.401
6,2.113
7,3.968
8,3.865
9,2.937
10,3.349
11,7.008
12,2.370
13,4.277
14,3.298
15,4.019
16,4.122
17,2.680
18,3.092
19,3.298
20,8.142
21,3.349
22,3.092
23,2.319
24,4.947
25,7.420
26,1.546
27,2.473
28,2.164
29,3.401
30,2.473
31,1.855
32,2.370
33,3.710
34,2.937
35,3.452
36,10.203
37,1.804
38,3.195
39,4.328
40,3.298
41,4.071
42,5.101
43,2.731
44,1.855
45,2.937
46,2.164
47,3.556
48,4.586
49,2.576
50,2.783
51,3.246
52,4.483
53,1.597
54,2.576
55,2.783
56,3.504
57,0.721
58,4.380
59,2.680
60,2.628
61,1.700
62,4.174
63,0.206
64,3.298
65,1.804
66,2.783
67,4.535
68,2.319
69,55.033
70,3.865
71,4.638
72,3.607
73,2.267
74,2.989
75,2.731
76,2.680
77,3.092
78,3.040
79,3.040
80,2.473
81,2.525
82,1.340
83,3.195
84,3.349
85,2.886
86,2.061
87,3.504
88,2.061
89,1.340
90,5.668
91,3.298
92,4.792
93,2.370
94,1.752
95,4.174
96,18.241
97,2.267
98,10.254
99,2.216
100,2.113
101,2.680
102,3.195
103,2.422
104,6.596
105,3.865
106,2.834
107,5.771
108,0.824
109,2.576
110,1.958
111,2.216
112,3.143
113,1.958
114,2.113
115,1.340
116,1.597
117,2.061
118,1.288
119,1.340
120,1.185
121,1.649
122,8.915
123,1.494
124,2.061
125,3.813
126,2.010
127,0.876
128,1.288
129,0.928
130,2.010
131,2.061
132,2.370
133,1.134
134,1.031
