 ,Area
1,6.029
2,2.113
3,5.926
4,4.071
5,3.401
6,1.804
7,3.298
8,4.586
9,1.907
10,2.989
11,3.195
12,1.907
13,3.092
14,3.452
15,7.781
16,2.422
17,2.473
18,2.216
19,0.515
20,2.937
21,2.834
22,3.195
23,3.504
24,1.907
25,3.092
26,1.752
27,7.008
28,2.628
29,1.958
30,2.164
31,1.700
32,0.721
33,6.287
34,4.431
35,1.804
36,1.700
37,2.216
38,4.122
39,2.525
40,2.370
41,1.288
42,2.164
43,1.340
44,2.164
45,2.267
46,1.804
47,2.422
48,4.019
49,2.783
50,3.659
51,5.514
52,2.473
53,3.710
54,0.670
55,1.958
56,3.762
57,2.628
58,1.752
59,4.328
60,1.804
61,7.678
62,7.059
