 ,Area
1,0.206
2,2.473
3,3.040
4,2.937
5,3.143
6,3.195
7,0.309
8,2.783
9,2.525
10,1.494
11,1.391
12,2.989
13,6.544
14,2.783
15,3.143
16,2.422
17,1.649
18,2.267
19,0.515
20,6.029
21,2.319
22,3.401
23,2.783
24,2.576
25,3.298
26,1.391
27,11.491
28,2.525
29,5.926
30,2.422
31,6.183
32,2.525
33,2.216
34,1.134
35,7.111
36,2.061
37,2.319
38,1.288
39,1.391
40,3.504
41,3.813
42,2.267
43,7.008
44,2.525
45,4.895
46,2.680
47,3.349
48,2.783
49,2.422
50,4.638
51,3.195
52,2.628
53,2.267
54,3.968
55,1.855
56,15.922
57,1.958
58,1.700
59,3.143
60,2.886
61,0.103
62,2.164
63,2.783
64,3.349
65,2.473
66,2.989
67,2.319
68,3.710
69,2.731
70,7.266
71,1.700
72,2.680
73,7.214
74,3.349
75,3.452
76,3.349
77,10.100
78,2.783
79,4.122
80,7.420
81,2.783
82,4.380
83,2.834
84,1.855
85,1.340
86,1.546
87,3.092
88,4.380
89,4.019
90,10.048
91,9.481
92,6.596
93,0.567
94,3.813
95,3.195
96,4.483
97,4.895
98,1.340
99,3.040
100,3.349
101,13.088
102,2.937
103,2.989
104,4.431
105,1.597
106,4.483
107,5.565
108,7.008
109,2.834
110,3.916
111,2.834
112,7.832
113,3.092
114,2.680
115,1.958
116,4.586
117,3.607
118,3.813
119,2.473
120,2.628
121,8.193
122,1.649
123,0.824
124,2.834
125,2.834
126,2.113
127,3.195
128,2.834
129,3.092
130,1.907
131,3.092
132,4.019
133,1.288
134,2.783
135,1.752
136,0.464
137,5.514
138,3.092
139,1.237
140,8.039
141,9.739
142,2.680
143,1.907
144,1.546
145,11.079
146,3.401
147,4.483
148,3.092
149,1.443
150,2.525
151,1.597
152,2.834
153,1.134
154,3.401
155,2.473
156,1.597
157,4.277
158,2.783
159,1.185
160,1.082
161,3.401
162,4.019
163,1.185
164,3.040
165,2.113
166,2.783
167,2.370
168,1.649
169,3.556
170,1.958
171,3.813
172,2.164
173,2.370
174,1.031
175,2.783
176,0.206
177,3.762
178,4.431
179,2.370
180,4.380
181,4.844
182,2.886
183,4.019
184,2.834
185,3.452
186,3.401
187,0.979
188,2.473
189,2.164
190,1.597
191,7.163
192,2.886
193,3.659
194,2.422
195,2.422
196,2.113
197,3.298
198,3.762
199,2.061
200,3.556
201,2.783
202,1.288
203,2.370
204,0.052
205,0.721
206,4.225
207,1.185
208,2.164
209,3.659
210,2.886
211,2.370
212,2.319
213,2.422
