 ,Area
1,1.597
2,2.886
3,4.947
4,3.349
5,4.380
6,1.340
7,3.607
8,6.132
9,2.989
10,5.514
11,3.040
12,8.657
13,3.092
14,8.915
15,15.613
16,3.298
17,3.659
18,3.298
19,3.246
20,4.380
21,3.246
22,5.050
23,2.886
24,2.164
25,3.865
26,3.401
27,3.246
28,4.225
29,3.246
30,2.783
31,2.886
32,2.576
33,3.607
34,3.401
35,3.556
36,2.680
37,3.762
38,1.958
39,2.783
40,4.071
41,2.422
42,3.092
43,3.401
44,3.040
45,2.061
46,2.422
47,1.134
48,2.422
49,2.010
50,2.370
51,4.535
52,4.380
53,1.958
54,1.597
55,2.267
56,2.370
57,2.010
58,2.628
59,2.628
60,3.092
61,2.937
62,4.019
63,2.834
64,2.319
65,3.092
66,2.680
67,1.855
68,2.525
69,2.113
70,1.443
71,2.834
72,0.464
73,2.886
74,2.525
75,1.907
76,0.515
