 ,Area
1,4.689
2,5.565
3,0.618
4,13.088
5,27.568
6,5.462
7,11.182
8,0.103
9,4.071
10,7.472
11,1.804
12,2.628
13,9.172
14,2.937
15,4.328
16,2.576
17,17.829
18,10.048
19,8.348
20,4.174
21,3.659
22,4.947
23,9.327
24,2.989
25,3.659
26,15.510
27,5.101
28,4.328
29,3.401
30,5.204
31,0.258
32,3.916
33,3.298
34,6.905
35,4.947
36,2.216
37,3.968
38,11.233
39,3.246
40,1.804
41,2.576
42,2.731
43,4.535
44,1.185
45,3.298
46,1.752
47,3.556
48,4.174
49,0.670
50,4.019
51,1.082
52,4.071
53,1.958
54,9.327
55,3.143
56,8.605
57,4.380
58,2.576
59,2.886
60,1.700
61,5.307
62,1.443
63,2.422
64,6.235
65,3.968
66,2.783
67,1.649
68,4.174
69,8.090
70,7.214
71,1.031
72,5.153
73,0.824
74,3.710
75,2.937
76,2.834
77,4.071
78,8.554
79,1.031
80,2.834
